User Query,Keywords,Extracted Sentences,Chunk Context,Page,Heading,Document,BM25 Score,TF-IDF Score,Combined Lexical Score,Semantic Score,Dense Score,Neural Score,Neural Enhanced Score,Context Score,Final Enhanced Score,Sentence Similarity,Ultimate Score
What is the nature and focus of the organization's 'Purpose'?,guiding principles; value-centric; integrated value; value-driven; supplier satisfaction; direction; objectives; value proposition; vision; value creation; future of prosperity; investor satisfaction; customer satisfaction; value enhancement; green initiatives; customer value; goals; create value; stakeholder satisfaction; organizational purpose; corporate purpose; purpose definition; value generation; undefined purpose; environmental care; customer-focused; prosperity; environmental responsibility; client-centric; eco-friendly practices; prosperous future; purpose alignment; mission; no clear purpose; purpose-driven; customer-oriented; stakeholder value; raison d'être; purpose articulation; value addition; value for customers; value-focused; value optimization; unclear purpose; value delivery; value for employees; financial success; value orientation; long-term vision; economic growth; environmental conservation; reason for being; strategic intent; purpose communication; investor value; sustainable development; employee satisfaction; future planning; comprehensive value; lack of purpose; environmental stewardship; value focus; ecological balance; resource management; wealth creation; identity; sustainability; absence of purpose; purpose statement; customer-centered; core values; value improvement; employee value; value maximization; supplier value; purpose clarity; environmental protection; focus; future-oriented; value for investors; value contribution; overall value; value for suppliers,No relevant sentences found,"Our engagement is not designed to 
detect all internal control weaknesses in the 

preparation of the Sustainability Information 
because the engagement was not performed 
on a continuous basis throughout the period 
and the assurance procedures performed 
were on a test basis. The nature of non-financial information; the 
absence of significant body of established 
practice on which to draw; and the methods 
of precision used to determine non-financial 
information, allow for different, but 
acceptable evaluation and measurement 
techniques and can result in materially 
different measurement, affecting 
comparability between entities and over time. The Board of Directors of Novartis is 
responsible for: 

• Selecting or establishing suitable criteria 
for preparing the Sustainability Information, 
taking into account applicable law and 
regulations related to reporting the 
Sustainability Information; 
• The preparation of the Sustainability 
Information that is free from material 
mi",Unknown,,novartis-integrated-report-2024_docx_block0_chunk161,27.1138,0.0495,0.3989,0.5947,0.5359,-9.4319,-5.4604,0.1,-5.4404,0.0,-5.4404
What is the nature and focus of the organization's 'Purpose'?,guiding principles; value-centric; integrated value; value-driven; supplier satisfaction; direction; objectives; value proposition; vision; value creation; future of prosperity; investor satisfaction; customer satisfaction; value enhancement; green initiatives; customer value; goals; create value; stakeholder satisfaction; organizational purpose; corporate purpose; purpose definition; value generation; undefined purpose; environmental care; customer-focused; prosperity; environmental responsibility; client-centric; eco-friendly practices; prosperous future; purpose alignment; mission; no clear purpose; purpose-driven; customer-oriented; stakeholder value; raison d'être; purpose articulation; value addition; value for customers; value-focused; value optimization; unclear purpose; value delivery; value for employees; financial success; value orientation; long-term vision; economic growth; environmental conservation; reason for being; strategic intent; purpose communication; investor value; sustainable development; employee satisfaction; future planning; comprehensive value; lack of purpose; environmental stewardship; value focus; ecological balance; resource management; wealth creation; identity; sustainability; absence of purpose; purpose statement; customer-centered; core values; value improvement; employee value; value maximization; supplier value; purpose clarity; environmental protection; focus; future-oriented; value for investors; value contribution; overall value; value for suppliers,"“Equity.” At Novartis, our purpose is to reimagine medicine to  
improve and extend people’s lives, regardless of where  
they live. This includes the compliant sale of medicines  
and other healthcare products worldwide.","Equity.” At Novartis, our purpose is to reimagine medicine to 
improve and extend people’s lives, regardless of where 
they live. This includes the compliant sale of medicines 
and other healthcare products worldwide. To help us ful- 
fill this mission, we have for many years maintained 
branch office located in Iran. As of October 18, 2010, a non-US Novartis affiliate 
entered into a non-binding Memorandum of Understand- 
ing (MoU) with the Ministry of Health and Medical Educa- 
tion of the Islamic Republic of Iran. Pursuant to the MoU, 
the Iranian Ministry of Health acknowledges certain ben- 
efits that may apply to sales of certain of our medicines 
by third-party distributors in Iran. These include fast-track 

None. 

registration, market exclusivity, end-user subsidies, and 
exemptions from customs tariffs. Novartis receives no 
payments from the Iranian Ministry of Health under the 
MoU, and the MoU creates no obligations on the part of 
either Novartis or the Iranian Ministry ",Unknown,,novartis-annual-report-2024_docx_block0_chunk311,22.2982,0.0311,0.3071,0.4862,0.4325,-8.4609,-4.9179,0.1,-4.8979,0.5808,-5.4668
What is the nature and focus of the organization's 'Purpose'?,guiding principles; value-centric; integrated value; value-driven; supplier satisfaction; direction; objectives; value proposition; vision; value creation; future of prosperity; investor satisfaction; customer satisfaction; value enhancement; green initiatives; customer value; goals; create value; stakeholder satisfaction; organizational purpose; corporate purpose; purpose definition; value generation; undefined purpose; environmental care; customer-focused; prosperity; environmental responsibility; client-centric; eco-friendly practices; prosperous future; purpose alignment; mission; no clear purpose; purpose-driven; customer-oriented; stakeholder value; raison d'être; purpose articulation; value addition; value for customers; value-focused; value optimization; unclear purpose; value delivery; value for employees; financial success; value orientation; long-term vision; economic growth; environmental conservation; reason for being; strategic intent; purpose communication; investor value; sustainable development; employee satisfaction; future planning; comprehensive value; lack of purpose; environmental stewardship; value focus; ecological balance; resource management; wealth creation; identity; sustainability; absence of purpose; purpose statement; customer-centered; core values; value improvement; employee value; value maximization; supplier value; purpose clarity; environmental protection; focus; future-oriented; value for investors; value contribution; overall value; value for suppliers,"Our ESG strategy is a fundamental 
component of our purpose to reimagine 
medicine and our strategic imperative 
to build trust with society.","To ensure product quality, we maintain a 
quality management system for our 
medicines in compliance with 
requirements from health authorities and 
other regulators. We are also switching 
more of our production to renewable 
energy and reducing the environmental 
footprint of our sites. Strengthen our foundations 
We continue to invest in the foundations of 
our long-term success. We have made 
progress in strengthening our culture to 
attract and retain talent, while developing 
artificial intelligence capabilities across 
our value chain and continuing to build 
trust with stakeholders and society. Our ESG strategy is a fundamental 
component of our purpose to reimagine 
medicine and our strategic imperative 
to build trust with society. This strategy 
is integrated across the company 
to drive long-term sustainable value 
for stakeholders. We aim to be a sector leader, with a focus 
on the areas where we can have the most 
impact through our core business: 
innovation to tackle se",Unknown,,novartis-integrated-report-2024_docx_block0_chunk014,65.3292,0.1109,0.9429,0.5862,0.6932,-8.913,-5.042,0.2,-5.002,0.5472,-5.5494
What is the nature and focus of the organization's 'Purpose'?,guiding principles; value-centric; integrated value; value-driven; supplier satisfaction; direction; objectives; value proposition; vision; value creation; future of prosperity; investor satisfaction; customer satisfaction; value enhancement; green initiatives; customer value; goals; create value; stakeholder satisfaction; organizational purpose; corporate purpose; purpose definition; value generation; undefined purpose; environmental care; customer-focused; prosperity; environmental responsibility; client-centric; eco-friendly practices; prosperous future; purpose alignment; mission; no clear purpose; purpose-driven; customer-oriented; stakeholder value; raison d'être; purpose articulation; value addition; value for customers; value-focused; value optimization; unclear purpose; value delivery; value for employees; financial success; value orientation; long-term vision; economic growth; environmental conservation; reason for being; strategic intent; purpose communication; investor value; sustainable development; employee satisfaction; future planning; comprehensive value; lack of purpose; environmental stewardship; value focus; ecological balance; resource management; wealth creation; identity; sustainability; absence of purpose; purpose statement; customer-centered; core values; value improvement; employee value; value maximization; supplier value; purpose clarity; environmental protection; focus; future-oriented; value for investors; value contribution; overall value; value for suppliers,No relevant sentences found,"Under the leadership of the Chief Ethics, Risk & Com- 
pliance Officer, the Corporate ERC team is responsible 
for the overall ERM process which is a fundamental pillar 
of our Integrated Assurance. This process covers, but is 
not limited to, risks associated with: 

• The research, development, manufacturing, marketing 
and sales of products 
• Finance, taxes, intellectual property, compliance with 
law and regulations, security, product safety, technol- 
ogy, human resources, and health, safety and environ- 
mental protection 
• Business objectives and strategies, including mergers 
and acquisitions 
• External factors (e.g. risk amplifiers) such as the social, 
political and economic environment 

The ERM process continued to evolve in 2024. The Cor- 
porate ERC team conducted risk workshops and collab- 
orated with all risk assurance and monitoring functions 
to identify key risks across the Company. Each Novartis 
unit organized a focused risk workshop including leader- 
ship tea",Unknown,,novartis-annual-report-2024_docx_block0_chunk298,23.805,0.0277,0.3156,0.543,0.4748,-9.7386,-5.6714,0.0,-5.6714,0.0,-5.6714
What is the nature and focus of the organization's 'Purpose'?,guiding principles; value-centric; integrated value; value-driven; supplier satisfaction; direction; objectives; value proposition; vision; value creation; future of prosperity; investor satisfaction; customer satisfaction; value enhancement; green initiatives; customer value; goals; create value; stakeholder satisfaction; organizational purpose; corporate purpose; purpose definition; value generation; undefined purpose; environmental care; customer-focused; prosperity; environmental responsibility; client-centric; eco-friendly practices; prosperous future; purpose alignment; mission; no clear purpose; purpose-driven; customer-oriented; stakeholder value; raison d'être; purpose articulation; value addition; value for customers; value-focused; value optimization; unclear purpose; value delivery; value for employees; financial success; value orientation; long-term vision; economic growth; environmental conservation; reason for being; strategic intent; purpose communication; investor value; sustainable development; employee satisfaction; future planning; comprehensive value; lack of purpose; environmental stewardship; value focus; ecological balance; resource management; wealth creation; identity; sustainability; absence of purpose; purpose statement; customer-centered; core values; value improvement; employee value; value maximization; supplier value; purpose clarity; environmental protection; focus; future-oriented; value for investors; value contribution; overall value; value for suppliers,"In addition, we are contin­uously adapting our organizational setup to drive a lead­ing and sustainable R&D performance, by building future capabilities across our Development organization and accessing global talent pools. 

Novartis enters into business development agreements with other pharmaceutical and biotechnology companies and with academic and other institutions to develop new products and access new markets. 

We license products that complement our current product line and are appro­priate to our business strategy. 

We focus on strategic alliances and acquisition activities for key disease areas and indications that we expect to be growth drivers in the future. 

We review products and compounds we are considering licensing, using the same criteria that we use for our own internally discovered drugs. 

In May 2024, Novartis acquired Mariana Oncology, US based, preclinical biotechnology company focused on developing novel radioligand therapies across a range of sol","In addition, we are contin‑ 
uously adapting our organizational setup to drive a lead‑ 
ing and sustainable R&D performance, by building future 
capabilities across our Development organization and 
accessing global talent pools. Novartis enters into business development agreements 
with other pharmaceutical and biotechnology companies 
and with academic and other institutions to develop new 
products and access new markets. We license products 
that complement our current product line and are appro‑ 
priate to our business strategy. We focus on strategic 
alliances and acquisition activities for key disease areas 
and indications that we expect to be growth drivers in 
the future. We review products and compounds we are 
considering licensing, using the same criteria that we use 
for our own internally discovered drugs. In May 2024, Novartis acquired Mariana Oncology, 
US based, preclinical biotechnology company focused 
on developing novel radioligand therapies across a range 
of sol",Unknown,,novartis-annual-report-2024_docx_block0_chunk080,50.2714,0.0863,0.7277,0.4819,0.5556,-9.0843,-5.2087,0.2,-5.1687,0.4865,-5.6716
What is the nature and focus of the organization's 'Purpose'?,guiding principles; value-centric; integrated value; value-driven; supplier satisfaction; direction; objectives; value proposition; vision; value creation; future of prosperity; investor satisfaction; customer satisfaction; value enhancement; green initiatives; customer value; goals; create value; stakeholder satisfaction; organizational purpose; corporate purpose; purpose definition; value generation; undefined purpose; environmental care; customer-focused; prosperity; environmental responsibility; client-centric; eco-friendly practices; prosperous future; purpose alignment; mission; no clear purpose; purpose-driven; customer-oriented; stakeholder value; raison d'être; purpose articulation; value addition; value for customers; value-focused; value optimization; unclear purpose; value delivery; value for employees; financial success; value orientation; long-term vision; economic growth; environmental conservation; reason for being; strategic intent; purpose communication; investor value; sustainable development; employee satisfaction; future planning; comprehensive value; lack of purpose; environmental stewardship; value focus; ecological balance; resource management; wealth creation; identity; sustainability; absence of purpose; purpose statement; customer-centered; core values; value improvement; employee value; value maximization; supplier value; purpose clarity; environmental protection; focus; future-oriented; value for investors; value contribution; overall value; value for suppliers,"In view of continuing geopolitical and economic volatility, 
we are further strengthening our global production and 
distribution network to withstand potential supply chain 
disruptions and improve overall resilience. 

We will stay disciplined in managing our technical and data infrastruc- 
ture as well as our partner networks and build an agile 
footprint to quickly adapt to the changing environment. 

Environmental, social and governance (ESG) matters 
remained high on our agenda. 

We deepened our com- 
mitment to vital topics: improving access to medicines, 
taking further measures in our fight against climate 
change and strengthening our ethics framework, among 
other things. 

Our efforts have been recognized by lead- 
ing independent agencies and are reflected in consis- 
tently high rankings. 

During my 12-year tenure as Chair, my priorities were, 
among others, to focus the company on its core pharma- 
ceutical expertise, improve its governance, appoint 
strong executive leadership","In view of continuing geopolitical and economic volatility, 
we are further strengthening our global production and 
distribution network to withstand potential supply chain 
disruptions and improve overall resilience. We will stay 
disciplined in managing our technical and data infrastruc- 
ture as well as our partner networks and build an agile 
footprint to quickly adapt to the changing environment. Environmental, social and governance (ESG) matters 
remained high on our agenda. We deepened our com- 
mitment to vital topics: improving access to medicines, 
taking further measures in our fight against climate 
change and strengthening our ethics framework, among 
other things. Our efforts have been recognized by lead- 
ing independent agencies and are reflected in consis- 
tently high rankings. During my 12-year tenure as Chair, my priorities were, 
among others, to focus the company on its core pharma- 
ceutical expertise, improve its governance, appoint 
strong executive leadership",Unknown,,novartis-annual-report-2024_docx_block0_chunk001,22.9326,0.0321,0.316,0.5435,0.4752,-8.8756,-5.1535,0.1,-5.1335,0.5435,-5.6915
What is the nature and focus of the organization's 'Purpose'?,guiding principles; value-centric; integrated value; value-driven; supplier satisfaction; direction; objectives; value proposition; vision; value creation; future of prosperity; investor satisfaction; customer satisfaction; value enhancement; green initiatives; customer value; goals; create value; stakeholder satisfaction; organizational purpose; corporate purpose; purpose definition; value generation; undefined purpose; environmental care; customer-focused; prosperity; environmental responsibility; client-centric; eco-friendly practices; prosperous future; purpose alignment; mission; no clear purpose; purpose-driven; customer-oriented; stakeholder value; raison d'être; purpose articulation; value addition; value for customers; value-focused; value optimization; unclear purpose; value delivery; value for employees; financial success; value orientation; long-term vision; economic growth; environmental conservation; reason for being; strategic intent; purpose communication; investor value; sustainable development; employee satisfaction; future planning; comprehensive value; lack of purpose; environmental stewardship; value focus; ecological balance; resource management; wealth creation; identity; sustainability; absence of purpose; purpose statement; customer-centered; core values; value improvement; employee value; value maximization; supplier value; purpose clarity; environmental protection; focus; future-oriented; value for investors; value contribution; overall value; value for suppliers,"We engage in dialogue with policymakers and other external stakeholders on relevant policy topics, including conditions for innovation in the life sciences and expanding access to medicine. Our aim is to represent the Novartis perspective by providing data and insights that enable informed decision-making. We assess political, legislative and regulatory decisions that have a potential impact on patients and our industry. Furthermore, we participate in policy discussions with partners through various stakeholder dialogues and industry platforms. Engaging with trade associations also facilitates a collaborative approach to highlighting and solving issues that affect people with disease, and to ensuring an environment conducive to biopharmaceutical innovation.","We engage in dialogue with policymakers 
and other external stakeholders on 
relevant policy topics, including conditions 
for innovation in the life sciences and 
expanding access to medicine. Our aim is 
to represent the Novartis perspective by 
providing data and insights that enable 
informed decision-making. We assess political, legislative and 
regulatory decisions that have a potential 
impact on patients and our industry. Furthermore, we participate in policy 
discussions with partners through various 
stakeholder dialogues and industry 
platforms. Engaging with trade 
associations also facilitates a collaborative 
approach to highlighting and solving 
issues that affect people with disease, and 
to ensuring an environment conducive to 

46 Novartis in Society About Novartis Strategy and business model Business review Sustainability matters Corporate governance, risk Appendix 
Integrated Report 2024 management and compensation 

biopharmaceutical innovation. Our focus is 
on jo",Unknown,,novartis-integrated-report-2024_docx_block0_chunk091,25.9213,0.0382,0.3614,0.5254,0.4762,-8.9106,-5.169,0.1,-5.149,0.5329,-5.6978
What is the nature and focus of the organization's 'Purpose'?,guiding principles; value-centric; integrated value; value-driven; supplier satisfaction; direction; objectives; value proposition; vision; value creation; future of prosperity; investor satisfaction; customer satisfaction; value enhancement; green initiatives; customer value; goals; create value; stakeholder satisfaction; organizational purpose; corporate purpose; purpose definition; value generation; undefined purpose; environmental care; customer-focused; prosperity; environmental responsibility; client-centric; eco-friendly practices; prosperous future; purpose alignment; mission; no clear purpose; purpose-driven; customer-oriented; stakeholder value; raison d'être; purpose articulation; value addition; value for customers; value-focused; value optimization; unclear purpose; value delivery; value for employees; financial success; value orientation; long-term vision; economic growth; environmental conservation; reason for being; strategic intent; purpose communication; investor value; sustainable development; employee satisfaction; future planning; comprehensive value; lack of purpose; environmental stewardship; value focus; ecological balance; resource management; wealth creation; identity; sustainability; absence of purpose; purpose statement; customer-centered; core values; value improvement; employee value; value maximization; supplier value; purpose clarity; environmental protection; focus; future-oriented; value for investors; value contribution; overall value; value for suppliers,"Novartis is an innovative medicines company, engaged 
in the research, development, manufacturing, distribu- 
tion, marketing and sale of a broad range of innovative 
pharmaceutical medicines. Our purpose is to reimagine 
medicine to improve and extend people’s lives by lever- 
aging our scientific expertise to find new ways to treat 
and cure disease. Our strategy is to focus on high-value, 
innovative medicines that alleviate society’s greatest dis- 
ease burdens through technology leadership in R&D and 
novel access approaches.","Our registered office 
is located at the following address: 

Novartis AG 
Lichtstrasse 35 
CH‑4056 Basel, Switzerland 
Telephone: +41‑61‑324‑1111 
Website: www.novartis.com 

Novartis AG, our Swiss holding company, owns, directly 
or indirectly, all of our significant operating companies. Novartis is an innovative medicines company, engaged 
in the research, development, manufacturing, distribu‑ 
tion, marketing and sale of a broad range of innovative 
pharmaceutical medicines. Our purpose is to reimagine 
medicine to improve and extend people’s lives by lever‑ 
aging our scientific expertise to find new ways to treat 
and cure disease. Our strategy is to focus on high‑value, 
innovative medicines that alleviate society’s greatest dis‑ 
ease burdens through technology leadership in R&D and 
novel access approaches. To support our strategy, 
have clear focus areas where we commit most of our 
time, energy and resources. These core therapeutic 
areas are cardiovascular, renal and metabo",Unknown,,novartis-annual-report-2024_docx_block0_chunk050,40.8935,0.0743,0.6008,0.4675,0.5075,-9.0747,-5.2312,0.2,-5.1912,0.5452,-5.7572
What is the nature and focus of the organization's 'Purpose'?,guiding principles; value-centric; integrated value; value-driven; supplier satisfaction; direction; objectives; value proposition; vision; value creation; future of prosperity; investor satisfaction; customer satisfaction; value enhancement; green initiatives; customer value; goals; create value; stakeholder satisfaction; organizational purpose; corporate purpose; purpose definition; value generation; undefined purpose; environmental care; customer-focused; prosperity; environmental responsibility; client-centric; eco-friendly practices; prosperous future; purpose alignment; mission; no clear purpose; purpose-driven; customer-oriented; stakeholder value; raison d'être; purpose articulation; value addition; value for customers; value-focused; value optimization; unclear purpose; value delivery; value for employees; financial success; value orientation; long-term vision; economic growth; environmental conservation; reason for being; strategic intent; purpose communication; investor value; sustainable development; employee satisfaction; future planning; comprehensive value; lack of purpose; environmental stewardship; value focus; ecological balance; resource management; wealth creation; identity; sustainability; absence of purpose; purpose statement; customer-centered; core values; value improvement; employee value; value maximization; supplier value; purpose clarity; environmental protection; focus; future-oriented; value for investors; value contribution; overall value; value for suppliers,"""Each part of the organization is required to protect the environment by reducing risk; to ensure individuals are appropriately skilled, competent and fit for performing their tasks properly; and to comply with environmental regulation.  

We seek to minimize discharge of active pharmaceutical ingredients (APIs) into water systems, and do not dispose of waste containing APIs in landfill.  

We regularly measure water and air quality to make sure we remain within limits permitted by applicable local regulation.  

Sites with established regulatory limits, conditions or specific limitations on discharges are responsible for collecting data on a periodic basis.  

Sites also perform an annual self-assessment of their controls, and the assessments of a representative sample of sites are tested""","Each part of the organization 

31 Novartis in Society About Novartis Strategy and business model Business review Sustainability matters Corporate governance, risk Appendix 
Integrated Report 2024 management and compensation 

is required to protect the environment by 
reducing risk; to ensure individuals are 
appropriately skilled, competent and fit for 
performing their tasks properly; and to 
comply with environmental regulation. We seek to minimize discharge of active 
pharmaceutical ingredients (APIs) into 
water systems, and do not dispose of 
waste containing APIs in landfill. We regularly measure water and air quality 
to make sure we remain within limits 
permitted by applicable local regulation. Sites with established regulatory limits, 
conditions or specific limitations on 
discharges are responsible for collecting 
data on a periodic basis. Sites also perform an annual self- 
assessment of their controls, and the 
assessments of a representative sample 
of sites are tested",Unknown,,novartis-integrated-report-2024_docx_block0_chunk051,19.741,0.0253,0.2669,0.5268,0.4488,-8.9908,-5.2357,0.1,-5.2157,0.5878,-5.8289
What is the nature and focus of the organization's 'Purpose'?,guiding principles; value-centric; integrated value; value-driven; supplier satisfaction; direction; objectives; value proposition; vision; value creation; future of prosperity; investor satisfaction; customer satisfaction; value enhancement; green initiatives; customer value; goals; create value; stakeholder satisfaction; organizational purpose; corporate purpose; purpose definition; value generation; undefined purpose; environmental care; customer-focused; prosperity; environmental responsibility; client-centric; eco-friendly practices; prosperous future; purpose alignment; mission; no clear purpose; purpose-driven; customer-oriented; stakeholder value; raison d'être; purpose articulation; value addition; value for customers; value-focused; value optimization; unclear purpose; value delivery; value for employees; financial success; value orientation; long-term vision; economic growth; environmental conservation; reason for being; strategic intent; purpose communication; investor value; sustainable development; employee satisfaction; future planning; comprehensive value; lack of purpose; environmental stewardship; value focus; ecological balance; resource management; wealth creation; identity; sustainability; absence of purpose; purpose statement; customer-centered; core values; value improvement; employee value; value maximization; supplier value; purpose clarity; environmental protection; focus; future-oriented; value for investors; value contribution; overall value; value for suppliers,"Pricing, reimbursement and access Pricing and reimbursement pressure, including pricing transparency and access to healthcare

Failure to competitively discover and develop high-value medicines in our focus therapeutic areas and technology platforms","ECN members are appointed 
as risk owners for relevant strategic risks. The ERM process is the responsibility of 
the Chief Ethics, Risk & Compliance (ERC) 
Officer. It is managed by our internal 
Corporate Ethics, Risk & Compliance 
organization within the ERC function, with 
support from risk leaders in key markets, 
organizational units and functions. Novartis 2024 risk portfolio Strategic risks Pricing, reimbursement and access Pricing and reimbursement pressure, including pricing transparency and access to healthcare Key products and commercial priorities Failure to deliver key commercial priorities and successfully launch new products Failure to competitively discover and develop high-value medicines in our focus therapeutic areas and technology platforms Cybersecurity and data protection Cybersecurity breaches, data loss and catastrophic loss of IT systems Talent and external workforce management Inability to identify, attract, develop and retain qualified talent for critical ro",Unknown,,novartis-integrated-report-2024_docx_block0_chunk102,38.0248,0.056,0.5301,0.5289,0.5293,-9.3971,-5.4264,0.2,-5.3864,0.5094,-5.9352
What is the nature and focus of the organization's 'Purpose'?,guiding principles; value-centric; integrated value; value-driven; supplier satisfaction; direction; objectives; value proposition; vision; value creation; future of prosperity; investor satisfaction; customer satisfaction; value enhancement; green initiatives; customer value; goals; create value; stakeholder satisfaction; organizational purpose; corporate purpose; purpose definition; value generation; undefined purpose; environmental care; customer-focused; prosperity; environmental responsibility; client-centric; eco-friendly practices; prosperous future; purpose alignment; mission; no clear purpose; purpose-driven; customer-oriented; stakeholder value; raison d'être; purpose articulation; value addition; value for customers; value-focused; value optimization; unclear purpose; value delivery; value for employees; financial success; value orientation; long-term vision; economic growth; environmental conservation; reason for being; strategic intent; purpose communication; investor value; sustainable development; employee satisfaction; future planning; comprehensive value; lack of purpose; environmental stewardship; value focus; ecological balance; resource management; wealth creation; identity; sustainability; absence of purpose; purpose statement; customer-centered; core values; value improvement; employee value; value maximization; supplier value; purpose clarity; environmental protection; focus; future-oriented; value for investors; value contribution; overall value; value for suppliers,"the EU carbon price and the respective country’s carbon price to calculate the impact.

To meet our emission targets, our primary focus is on absolute reductions.

For our 2025 target of carbon neutrality from energy in own operations, however, we will invest in carbon removal offsets for residual Scope 1 and 2 emissions.

For our 2040 net-zero targets, we will align with SBTi’s Corporate Net-Zero standard requirements for offsets e.g. max 10% of Scope 1, 2, 3 emissions.

Novartis has an offsets outlook determined by a) the credit volumes required to meet its emissions reduction targets (2025, 2030 and 2040), b) the preferred contribution of nature-based solutions vs engineering removals to the total volume, across the time horizon and c) its opted-in offset prices.","|                              | the EU carbon price and the respective country’s carbon price to calculate the impact. |
| Carbon certificates          | To meet our emission targets, our primary focus is on absolute reductions. For our 2025 target of carbon neutrality from energy in own operations, however, we will invest in carbon removal offsets for residual            |
| pricing                      | Scope 1 and 2 emissions. For our 2040 net-zero targets, we will align with SBTi’s Corporate Net-Zero standard requirements for offsets e.g. max 10% of Scope 1, 2, 3 emissions. |
|                              | Novartis has an offsets outlook determined by a) the credit volumes required to meet its emissions reduction targets (2025, 2030 and 2040), b) the preferred contribution of nature-based solutions vs engineering           |
|                              | removals to the total volume, across the time horizon and c) its opted-in offset prices. |
|                              ",Unknown,,novartis-integrated-report-2024_docx_block0_chunk146,28.0013,0.0415,0.3909,0.5022,0.4688,-9.387,-5.4536,0.2,-5.4136,0.4894,-5.9434
What is the nature and focus of the organization's 'Purpose'?,guiding principles; value-centric; integrated value; value-driven; supplier satisfaction; direction; objectives; value proposition; vision; value creation; future of prosperity; investor satisfaction; customer satisfaction; value enhancement; green initiatives; customer value; goals; create value; stakeholder satisfaction; organizational purpose; corporate purpose; purpose definition; value generation; undefined purpose; environmental care; customer-focused; prosperity; environmental responsibility; client-centric; eco-friendly practices; prosperous future; purpose alignment; mission; no clear purpose; purpose-driven; customer-oriented; stakeholder value; raison d'être; purpose articulation; value addition; value for customers; value-focused; value optimization; unclear purpose; value delivery; value for employees; financial success; value orientation; long-term vision; economic growth; environmental conservation; reason for being; strategic intent; purpose communication; investor value; sustainable development; employee satisfaction; future planning; comprehensive value; lack of purpose; environmental stewardship; value focus; ecological balance; resource management; wealth creation; identity; sustainability; absence of purpose; purpose statement; customer-centered; core values; value improvement; employee value; value maximization; supplier value; purpose clarity; environmental protection; focus; future-oriented; value for investors; value contribution; overall value; value for suppliers,"We will invest in biomethane certificates and nature-based carbon removal offsets in 2025 and beyond to achieve our carbon neutrality target.  
We further engage with suppliers to support them in reducing their own emissions, and are leveraging partnerships to drive product and process innovation.  
We systematically integrate life-cycle assessment (LCA) methods in our R&D pipeline to calculate and improve the environmental impact of our products.  
We have implemented measures to reduce waste and emissions resulting from our clinical trials, and have obtained My Green Lab certification for 96% of our laboratories in technical R&D.  
To accelerate progress across the pharmaceutical sector and other industries, we work closely with organizations that share our ambition to reduce the effects of climate change and nature loss, such as the World Business","We will invest in biomethane certificates and nature-based carbon removal offsets in 2025 and beyond to achieve our carbon neutrality target. supply contracts since 2022 and aim to 
complete this for all suppliers in scope by 
2025. We further engage with suppliers to 
support them in reducing their own 
emissions, and are leveraging 
partnerships to drive product and 
process innovation. We systematically integrate life-cycle 
assessment (LCA) methods in our R&D 
pipeline to calculate and improve the 
environmental impact of our products. We have implemented measures to reduce 
waste and emissions resulting from our 
clinical trials, and have obtained My 
Green Lab certification for 96% of our 
laboratories in technical R&D. 

To accelerate progress across the 
pharmaceutical sector and other 
industries, we work closely with 
organizations that share our ambition to 
reduce the effects of climate change and 
nature loss, such as the World Business 

2031 – 2040 

• Continue to innova",Unknown,,novartis-integrated-report-2024_docx_block0_chunk037,43.5421,0.0884,0.6602,0.4673,0.5252,-9.5287,-5.4917,0.2,-5.4517,0.4687,-5.9628
