User Query,Keywords,Extracted Sentences,Chunk Context,Page,Heading,Document,BM25 Score,TF-IDF Score,Combined Lexical Score,Semantic Score,Dense Score,Neural Score,Neural Enhanced Score,Context Score,Final Enhanced Score,Sentence Similarity,Ultimate Score
What is the nature and focus of the organization's 'Purpose'?,3Ps; Aim; CSR; Core purpose; ERROR; Goal; Intention; Mission; Objective; Organizational purpose; Reason for being; Vision; business; care; client-centric; client-focused; client-oriented; company; corporate social responsibility; corporation; customer centric; customer-focused; customer-oriented; development; eco-friendly practices; ecology; economic value; employees; enterprise; environment; environmental responsibility; environmental stewardship; environmental value; financial achievements; financial gain; financial outcomes; financial performance; financial results; financial success; firm; future; green initiatives; growth; holistic value; integrated value; management; natural resources; organization; people; planet; profit; prosperity; protection; revenue; social value; stakeholder value; stewardship; success; sustainability; sustainable development; triple bottom line; value creation; workforce,"• Strategy: decides on the ultimate direction of the Company’s business (including portfolio, markets, acquisitions and divestments), considering also key ESG aspects  
• Structure and organization: determines major changes in the Group’s structure and organization  
• Culture: oversees the strategy and implementation of the corporate culture  
• Ethics and compliance: oversees the Company’s ethics and compliance framework, including the approval of fundamental corporate policies such as the Novartis Code of Ethics  
• Risk management: oversees the Company’s risk management system, the most significant risks, and how these risks are managed  
• Finance: determines the Company’s accounting system, financial controls and financial planning; and reviews and approves the Annual Report (including the Compensation Report)  
• Non-financial reporting: reviews and approves the Company ’s annual reporting","Item 6. Directors, Senior Management and Employees ﻿ 115 Board of Directors Primary responsibilities • Strategy: decides on the ultimate direction of the Company’s business (including portfolio, markets, acquisitions and divestments), considering also key ESG aspects • Structure and organization: determines major changes in the Group’s structure and organization • Culture: oversees the strategy and implementation of the corporate culture • Ethics and compliance: oversees the Company’s ethics and compliance framework, including the approval of fundamental corporate policies such as the Novartis Code of Ethics • Risk management: oversees the Company’s risk management system, the most significant risks, and how these risks are managed • Finance: determines the Company’s accounting system, financial controls and financial planning; and reviews and approves the Annual Report (including the Compensation Report) • Non-financial reporting: reviews and approves the Company ’s annual reporting o",119,,page119_chunk000,28.4742,0.0623,0.3873,0.5634,0.5106,-9.869,-5.7313,0.1,-5.7113,0.6207,-6.4203
What is the nature and focus of the organization's 'Purpose'?,3Ps; Aim; CSR; Core purpose; ERROR; Goal; Intention; Mission; Objective; Organizational purpose; Reason for being; Vision; business; care; client-centric; client-focused; client-oriented; company; corporate social responsibility; corporation; customer centric; customer-focused; customer-oriented; development; eco-friendly practices; ecology; economic value; employees; enterprise; environment; environmental responsibility; environmental stewardship; environmental value; financial achievements; financial gain; financial outcomes; financial performance; financial results; financial success; firm; future; green initiatives; growth; holistic value; integrated value; management; natural resources; organization; people; planet; profit; prosperity; protection; revenue; social value; stakeholder value; stewardship; success; sustainability; sustainable development; triple bottom line; value creation; workforce,"It 
applies to all employees, and we further 
clarify our expectations through a suite of 
internal policies and controls. We conduct mandatory annual training for 
all employees on our Code of Ethics. Internal online tools, such as our Ethical 
Decision Explorer, have been designed to 
help employees navigate ethical dilemmas. In addition, we conduct a global Ethics 
Survey on a regular basis to measure our 
progress in embedding our Code across 
the organization and strengthening our 
ethical culture. We use insights it provides 
to drive conversations at global and local 
levels and take action where needed. To maximize the benefits of AI while 
minimizing the risks, we established an AI 
compliance governance structure 
together with diverse teams to assess and 
address the complexity arising out of such 
risks. This compliance governance 
structure helps us to mitigate risks within 
ethical guiding principles. We have an Ethical use of Data & 
Technology Policy that, together with","It 
applies to all employees, and we further 
clarify our expectations through a suite of 
internal policies and controls. We conduct mandatory annual training for 
all employees on our Code of Ethics. Internal online tools, such as our Ethical 
Decision Explorer, have been designed to 
help employees navigate ethical dilemmas. In addition, we conduct a global Ethics 
Survey on a regular basis to measure our 
progress in embedding our Code across 
the organization and strengthening our 
ethical culture. We use insights it provides 
to drive conversations at global and local 
levels and take action where needed. To maximize the benefits of AI while 
minimizing the risks, we established an AI 
compliance governance structure 
together with diverse teams to assess and 
address the complexity arising out of such 
risks. This compliance governance 
structure helps us to mitigate risks within 
ethical guiding principles. We have an Ethical use of Data & 
Technology Policy that, together with",42,,page42_chunk001,14.4173,0.0258,0.1876,0.558,0.4469,-9.9191,-5.8023,0.1,-5.7823,0.558,-6.4276
What is the nature and focus of the organization's 'Purpose'?,3Ps; Aim; CSR; Core purpose; ERROR; Goal; Intention; Mission; Objective; Organizational purpose; Reason for being; Vision; business; care; client-centric; client-focused; client-oriented; company; corporate social responsibility; corporation; customer centric; customer-focused; customer-oriented; development; eco-friendly practices; ecology; economic value; employees; enterprise; environment; environmental responsibility; environmental stewardship; environmental value; financial achievements; financial gain; financial outcomes; financial performance; financial results; financial success; firm; future; green initiatives; growth; holistic value; integrated value; management; natural resources; organization; people; planet; profit; prosperity; protection; revenue; social value; stakeholder value; stewardship; success; sustainability; sustainable development; triple bottom line; value creation; workforce,"Our Doing Business Ethically policy and its supporting handbooks comprise a risk framework covering four requirements: (a) define clear objectives; (b) identify and assess the risk; (c) act appropriately; and (d) monitor, reconcile and learn.

Bribery and corruption risks in our supply chain are addressed by our Anti-Bribery Third Party Guideline and Third Party Code.

The Code is an integral part of every supplier contract.

Our suppliers are regularly surveyed through audits that we commission from external companies, applying a risk-based approach.","Our Doing Business Ethically policy and its 
supporting handbooks comprise a risk 
framework covering four requirements: (a) 
define clear objectives; (b) identify and 
assess the risk; (c) act appropriately; and 
(d) monitor, reconcile and learn. To support implementation across our 
organization, the process requirements 
outlined in the supporting activity 
handbooks have been embedded within 
our BeSure system platform. This 
approach ensures that policy, processes 
and systems are integrated and can 
be monitored. Bribery and corruption risks in our supply 
chain are addressed by our Anti-Bribery 
Third Party Guideline and Third Party 
Code. The Code is an integral part of 
every supplier contract. Our suppliers are 
regularly surveyed through audits that we 
commission from external companies, 
applying a risk-based approach. Working with Norges Bank Investment 
Management, we helped develop an 
anti-bribery reporting standard for the 
pharmaceuticals industry that was issued 
in",42,,page42_chunk002,20.7852,0.0337,0.2653,0.5163,0.441,-10.0114,-5.8506,0.1,-5.8306,0.5132,-6.429
What is the nature and focus of the organization's 'Purpose'?,3Ps; Aim; CSR; Core purpose; ERROR; Goal; Intention; Mission; Objective; Organizational purpose; Reason for being; Vision; business; care; client-centric; client-focused; client-oriented; company; corporate social responsibility; corporation; customer centric; customer-focused; customer-oriented; development; eco-friendly practices; ecology; economic value; employees; enterprise; environment; environmental responsibility; environmental stewardship; environmental value; financial achievements; financial gain; financial outcomes; financial performance; financial results; financial success; firm; future; green initiatives; growth; holistic value; integrated value; management; natural resources; organization; people; planet; profit; prosperity; protection; revenue; social value; stakeholder value; stewardship; success; sustainability; sustainable development; triple bottom line; value creation; workforce,"We also integrated 
a critical scope of activities (Trade Sanctions Gover-
nance) into the Corporate ERC team. Furthermore, steady 
progress has been made in our Integrated Assurance 
journey by creating a holistic control framework linked 
to enterprise policies, and by further strengthening our 
Corporate ERC Assurance team by integrating Labor 
Rights and Data Privacy External Partner Audits to ensure 
a harmonized and coordinated monitoring process across 
the Company.

Our SpeakUp Office provides a safe place for employ-
ees to report potential misconduct, including the option 
to do so anonymously.

Global Security proactively collects and shares threat 
intelligence to protect Novartis from situations that may 
compromise the safety of people, products and assets, 
and/or the reputation of our organization. Global Security 
protects patients from counterfeit products and, as part 
of the SpeakUp process, performs fair and timely inves-
tigations into","We also integrated 
a critical scope of activities (Trade Sanctions Gover-
nance) into the Corporate ERC team. Furthermore, steady 
progress has been made in our Integrated Assurance 
journey by creating a holistic control framework linked 
to enterprise policies, and by further strengthening our 
Corporate ERC Assurance team by integrating Labor 
Rights and Data Privacy External Partner Audits to ensure 
a harmonized and coordinated monitoring process across 
the Company. SpeakUp Office
Our SpeakUp Office provides a safe place for employ-
ees to report potential misconduct, including the option 
to do so anonymously. Global Security
Global Security proactively collects and shares threat 
intelligence to protect Novartis from situations that may 
compromise the safety of people, products and assets, 
and/or the reputation of our organization. Global Security 
protects patients from counterfeit products and, as part 
of the SpeakUp process, performs fair and timely inves-
tigations into",132,,page132_chunk003,30.1694,0.0491,0.3852,0.5094,0.4722,-10.0687,-5.8623,0.1,-5.8423,0.5135,-6.4423
What is the nature and focus of the organization's 'Purpose'?,3Ps; Aim; CSR; Core purpose; ERROR; Goal; Intention; Mission; Objective; Organizational purpose; Reason for being; Vision; business; care; client-centric; client-focused; client-oriented; company; corporate social responsibility; corporation; customer centric; customer-focused; customer-oriented; development; eco-friendly practices; ecology; economic value; employees; enterprise; environment; environmental responsibility; environmental stewardship; environmental value; financial achievements; financial gain; financial outcomes; financial performance; financial results; financial success; firm; future; green initiatives; growth; holistic value; integrated value; management; natural resources; organization; people; planet; profit; prosperity; protection; revenue; social value; stakeholder value; stewardship; success; sustainability; sustainable development; triple bottom line; value creation; workforce,"They work  
with customers to provide innovative  
medicines and services that improve  
treatment options and raise the quality  
of care for patients.","They work 
with customers to provide innovative 
medicines and services that improve 
treatment options and raise the quality 
of care for patients. •	 Biomedical Research is our innovation 
engine, focused on creating new ways 
to fight disease and turning scientific 
breakthroughs into new medicines with 
the potential to change lives. •	 Development oversees the 
development of potential new 
medicines, running clinical trials to 
confirm their safety and efficacy, and 
steering the way to regulatory approval 
for the treatment of patients. Novartis is an innovative medicines company 
engaged in the research, development, 
manufacturing, distribution, marketing and sale 
of a broad range of innovative pharmaceutical 
medicines. In 2024, our medicines reached 
296 million patients around the world. Our company",7,,page7_chunk001,25.0552,0.0418,0.3215,0.4581,0.4171,-10.1168,-5.9141,0.1,-5.8941,0.4686,-6.4465
What is the nature and focus of the organization's 'Purpose'?,3Ps; Aim; CSR; Core purpose; ERROR; Goal; Intention; Mission; Objective; Organizational purpose; Reason for being; Vision; business; care; client-centric; client-focused; client-oriented; company; corporate social responsibility; corporation; customer centric; customer-focused; customer-oriented; development; eco-friendly practices; ecology; economic value; employees; enterprise; environment; environmental responsibility; environmental stewardship; environmental value; financial achievements; financial gain; financial outcomes; financial performance; financial results; financial success; firm; future; green initiatives; growth; holistic value; integrated value; management; natural resources; organization; people; planet; profit; prosperity; protection; revenue; social value; stakeholder value; stewardship; success; sustainability; sustainable development; triple bottom line; value creation; workforce,"Topics related to large societal changes such as climate change 
are increasingly important to a wide range of our stakeholders. 

Failing to meet our ESG 
commitments could adversely affect our reputation, recruitment, retention, operations, financial 
performance, and share price. 

As part of our strategy, we may acquire and divest products or entire businesses and form 
strategic alliances and collaborations to strengthen our pipeline of new medicines and help 
sustain long-term growth. 

We seek to price our medicines based on the value they deliver to patients, health systems and 
society. We believe this incentivizes health systems to focus on interventions that deliver the 
most effective, efficient and sustainable outcomes.","Topics related to large societal changes such as climate change 
are increasingly important to a wide range of our stakeholders. Failing to meet our ESG 
commitments could adversely affect our reputation, recruitment, retention, operations, financial 
performance, and share price. As part of our strategy, we may acquire and divest products or entire businesses and form 
strategic alliances and collaborations to strengthen our pipeline of new medicines and help 
sustain long-term growth. The market for biologics and new technology platforms within our 
core therapeutic areas is highly competitive and there is a risk we will miss out on opportunities 
or be unable to fully realize the strategic benefits of these transactions. We seek to price our medicines based on the value they deliver to patients, health systems and 
society. We believe this incentivizes health systems to focus on interventions that deliver the 
most effective, efficient and sustainable outcomes. We also work through ",54,,page54_chunk001,33.186,0.0495,0.4172,0.553,0.5122,-10.0589,-5.8413,0.1,-5.8213,0.5628,-6.4766
What is the nature and focus of the organization's 'Purpose'?,3Ps; Aim; CSR; Core purpose; ERROR; Goal; Intention; Mission; Objective; Organizational purpose; Reason for being; Vision; business; care; client-centric; client-focused; client-oriented; company; corporate social responsibility; corporation; customer centric; customer-focused; customer-oriented; development; eco-friendly practices; ecology; economic value; employees; enterprise; environment; environmental responsibility; environmental stewardship; environmental value; financial achievements; financial gain; financial outcomes; financial performance; financial results; financial success; firm; future; green initiatives; growth; holistic value; integrated value; management; natural resources; organization; people; planet; profit; prosperity; protection; revenue; social value; stakeholder value; stewardship; success; sustainability; sustainable development; triple bottom line; value creation; workforce,"We have licenses and relevant Inter­national Organization for Standardization (ISO) and Good Practice (GxP) certificates for all our activities, including clinical trials, manufacturing, medical devices, supply, warehouse and distribution operations.

The licenses are typically issued after inspections by regulators such as the US Food and Drug Administration (FDA), the European Medicines Agency (EMA), Swissmedic, the Japanese Pharmaceuticals and Medical Devices Agency (PMDA) and the World Health Organization (WHO).

Health authorities regularly inspect our facilities to ensure we are complying with all relevant laws and standards.

We conduct thorough investigations whenever there is any evidence of deviation from these standards, or if we detect failures in our processes.

We take corrective and other measures where applicable, including proactively notifying health authorities.

All employees and third parties working in our facilities take part in comprehensive q","We have licenses and relevant Inter­
national Organization for Standardization 
(ISO) and Good Practice (GxP) certificates 
for all our activities, including clinical trials, 
manufacturing, medical devices, supply, 
warehouse and distribution operations. The licenses are typically issued after 
inspections by regulators such as the 
US Food and Drug Administration (FDA), 
the European Medicines Agency (EMA), 
Swissmedic, the Japanese Pharma­
ceuticals and Medical Devices Agency 
(PMDA) and the World Health 
Organization (WHO). Health authorities regularly inspect our 
facilities to ensure we are complying with 
all relevant laws and standards. We 
conduct thorough investigations whenever 
there is any evidence of deviation from 
these standards, or if we detect failures in 
our processes. We take corrective and 
other measures where applicable, 
including proactively notifying health 
authorities. All employees and third parties working in 
our facilities take part in comprehensive 
q",38,,page38_chunk002,21.5968,0.0449,0.2904,0.4937,0.4327,-10.1568,-5.9373,0.1,-5.9173,0.4883,-6.4952
What is the nature and focus of the organization's 'Purpose'?,3Ps; Aim; CSR; Core purpose; ERROR; Goal; Intention; Mission; Objective; Organizational purpose; Reason for being; Vision; business; care; client-centric; client-focused; client-oriented; company; corporate social responsibility; corporation; customer centric; customer-focused; customer-oriented; development; eco-friendly practices; ecology; economic value; employees; enterprise; environment; environmental responsibility; environmental stewardship; environmental value; financial achievements; financial gain; financial outcomes; financial performance; financial results; financial success; firm; future; green initiatives; growth; holistic value; integrated value; management; natural resources; organization; people; planet; profit; prosperity; protection; revenue; social value; stakeholder value; stewardship; success; sustainability; sustainable development; triple bottom line; value creation; workforce,"2024 was a year of impact at Novartis. We reached nearly 300 million patients with our innovative therapies — more than ever before — as we built on the momentum from our successful transformation. We consistently delivered strong financial and operational performance, significant R&D achievements, and sustainable growth, and are well positioned to increase value for shareholders and society moving forward.  

Core to our approach is a relentless focus on innovation. It allowed us to develop and expand access to new treatments in our key therapeutic areas and technology platforms.","05
Novartis in Society  
Integrated Report 2024
2024 was a year of impact at Novartis. We reached nearly 300 million patients with 
our innovative therapies — more than ever 
before — as we built on the momentum 
from our successful transformation. We 
consistently delivered strong financial 
and operational performance, significant 
R&D achievements, and sustainable 
growth, and are well positioned to increase 
value for shareholders and society 
moving forward. Core to our approach is a relentless 
focus on innovation. It allowed us to 
develop and expand access to new 
treatments in our key therapeutic areas 
and technology platforms. In oncology, we built on the legacy of our 
work in areas like breast cancer and chronic 
myeloid leukemia with Kisqali and Scemblix, 
medicines developed by researchers in 
Novartis labs — a testament to the strength 
of our R&D engine. We secured our spot as 
a global leader in radioligand therapy (RLT), 
a platform we believe has the potential to 
t",5,,page5_chunk000,30.1747,0.0424,0.3753,0.4538,0.4303,-10.1081,-5.899,0.1,-5.879,0.5293,-6.5014
What is the nature and focus of the organization's 'Purpose'?,3Ps; Aim; CSR; Core purpose; ERROR; Goal; Intention; Mission; Objective; Organizational purpose; Reason for being; Vision; business; care; client-centric; client-focused; client-oriented; company; corporate social responsibility; corporation; customer centric; customer-focused; customer-oriented; development; eco-friendly practices; ecology; economic value; employees; enterprise; environment; environmental responsibility; environmental stewardship; environmental value; financial achievements; financial gain; financial outcomes; financial performance; financial results; financial success; firm; future; green initiatives; growth; holistic value; integrated value; management; natural resources; organization; people; planet; profit; prosperity; protection; revenue; social value; stakeholder value; stewardship; success; sustainability; sustainable development; triple bottom line; value creation; workforce,"The analysis of our upstream value chain focused on assessing the current economic exposure levels to physical risk events.  
We found that 427 first-tier suppliers, representing 9% of our total third-party spend, are exposed to significant climate risk, including 12 with very high risk.  
In total, we found suppliers representing USD 119 million of revenue to be at risk.  

Main activities in 2024  
Our actions to ensure the resilience of our own sites and supply chain are regularly monitored through our enterprise risk management (ERM) processes.  
We capture impacts from climate-related and other environmental events through our health, safety, and environment (HSE) processes.  
In 2024, we did not experience any significant climate-related events.  
To mitigate the exposure of our own sites to physical risks, we are implementing initiatives across our operations such as optimizing heating, ventilation and air conditioning, and upgrading to energy-efficient equipment.","The analysis of our upstream value chain 
focused on assessing the current 
economic exposure levels to physical risk 
events.2 We found that 427 first-tier 
suppliers, representing 9% of our total 
third-party spend, are exposed to 
significant climate risk, including 12 with 
very high risk. In total, we found suppliers 
representing USD 119 million of revenue to 
be at risk.3
Main activities in 2024
Our actions to ensure the resilience of our 
own sites and supply chain are regularly 
monitored through our enterprise risk 
management (ERM) processes. We 
capture impacts from climate-related and 
other environmental events through our 
health, safety, and environment (HSE) 
processes. In 2024, we did not experience 
any significant climate-related events. To mitigate the exposure of our own sites 
to physical risks, we are implementing 
initiatives across our operations such as 
optimizing heating, ventilation and air 
conditioning, and upgrading to energy-
efficient equipment and im",30,,page30_chunk001,33.0684,0.0468,0.4119,0.4798,0.4594,-10.2306,-5.96,0.1,-5.94,0.4739,-6.5031
What is the nature and focus of the organization's 'Purpose'?,3Ps; Aim; CSR; Core purpose; ERROR; Goal; Intention; Mission; Objective; Organizational purpose; Reason for being; Vision; business; care; client-centric; client-focused; client-oriented; company; corporate social responsibility; corporation; customer centric; customer-focused; customer-oriented; development; eco-friendly practices; ecology; economic value; employees; enterprise; environment; environmental responsibility; environmental stewardship; environmental value; financial achievements; financial gain; financial outcomes; financial performance; financial results; financial success; firm; future; green initiatives; growth; holistic value; integrated value; management; natural resources; organization; people; planet; profit; prosperity; protection; revenue; social value; stakeholder value; stewardship; success; sustainability; sustainable development; triple bottom line; value creation; workforce,"Biodiversity
In 2024, we conducted a nature 
assessment for own operations and 
upstream supply chain, aligned with the 
TNFD LEAP approach. In 2025, we will 
conduct further analysis to understand the 
impact on Novartis, the environment and 
society, including an assessment of 
1	 Target water consumption includes water discharged via treatment and water lost through evaporation or other destinations
2	 Includes all manufacturing sites within the Novartis network and high-risk suppliers of active pharmaceutical ingredients, including drug substance and drug product. Scope is aligned with the scope of ESO (External Supply Operations) Vendor Segmentation Process and 
includes strategic (long-term relationship) and selected tactical (key technology provider) ESO suppliers. In addition, high-risk suppliers also include antibiotic suppliers
3	 2023 and 2022 water consumption data was updated after the prior year reporting date due to a revised estimate from the Sandoz/ Novartis split for","Biodiversity
In 2024, we conducted a nature 
assessment for own operations and 
upstream supply chain, aligned with the 
TNFD LEAP approach. In 2025, we will 
conduct further analysis to understand the 
impact on Novartis, the environment and 
society, including an assessment of 
1	 Target water consumption includes water discharged via treatment and water lost through evaporation or other destinations
2	 Includes all manufacturing sites within the Novartis network and high-risk suppliers of active pharmaceutical ingredients, including drug substance and drug product. Scope is aligned with the scope of ESO (External Supply Operations) Vendor Segmentation Process and 
includes strategic (long-term relationship) and selected tactical (key technology provider) ESO suppliers. In addition, high-risk suppliers also include antibiotic suppliers
3	 2023 and 2022 water consumption data was updated after the prior year reporting date due to a revised estimate from the Sandoz/ Novartis split for ",31,,page31_chunk003,12.634,0.021,0.162,0.5211,0.4134,-10.1241,-5.9379,0.1,-5.9179,0.5211,-6.5347
What is the nature and focus of the organization's 'Purpose'?,3Ps; Aim; CSR; Core purpose; ERROR; Goal; Intention; Mission; Objective; Organizational purpose; Reason for being; Vision; business; care; client-centric; client-focused; client-oriented; company; corporate social responsibility; corporation; customer centric; customer-focused; customer-oriented; development; eco-friendly practices; ecology; economic value; employees; enterprise; environment; environmental responsibility; environmental stewardship; environmental value; financial achievements; financial gain; financial outcomes; financial performance; financial results; financial success; firm; future; green initiatives; growth; holistic value; integrated value; management; natural resources; organization; people; planet; profit; prosperity; protection; revenue; social value; stakeholder value; stewardship; success; sustainability; sustainable development; triple bottom line; value creation; workforce,"“To execute our strategy, we need to attract, develop and retain the most qualified people at all levels and in all functions. If we are unable to do so, our ability to achieve our business objectives may be affected. In addition, our brand and reputation could be negatively impacted, and the sense of belonging of our workforce may decline. Equally, as a global employer we have a significant impact on people, both within our organization and our upstream and downstream value chain. Our business generates employment with fair working conditions, and we provide extensive training and development opportunities and contribute to the wellbeing of our workforce. Meanwhile, investing in fostering belonging and a sense of well-being pro”","34
Novartis in Society  
Integrated Report 2024
About Novartis
Strategy and business model
Business review  
Appendix
Sustainability matters
Corporate governance, risk 
management and compensation
People and culture 
Impact and risk management
To execute our strategy, we need to 
attract, develop and retain the most 
qualified people at all levels and in all 
functions. If we are unable to do so, our 
ability to achieve our business objectives 
may be affected. In addition, our brand and 
reputation could be negatively impacted, 
and the sense of belonging of our 
workforce may decline. Equally, as a global employer we have a 
significant impact on people, both within 
our organization and our upstream and 
downstream value chain. Our business 
generates employment with fair working 
conditions, and we provide extensive 
­training and development opportunities 
and contribute to the wellbeing of our 
workforce. Meanwhile, investing in 
fostering belonging and a sense of well-
being pro",34,,page34_chunk000,39.1841,0.0732,0.5144,0.5702,0.5535,-10.1458,-5.8705,0.1,-5.8505,0.5906,-6.5416
What is the nature and focus of the organization's 'Purpose'?,3Ps; Aim; CSR; Core purpose; ERROR; Goal; Intention; Mission; Objective; Organizational purpose; Reason for being; Vision; business; care; client-centric; client-focused; client-oriented; company; corporate social responsibility; corporation; customer centric; customer-focused; customer-oriented; development; eco-friendly practices; ecology; economic value; employees; enterprise; environment; environmental responsibility; environmental stewardship; environmental value; financial achievements; financial gain; financial outcomes; financial performance; financial results; financial success; firm; future; green initiatives; growth; holistic value; integrated value; management; natural resources; organization; people; planet; profit; prosperity; protection; revenue; social value; stakeholder value; stewardship; success; sustainability; sustainable development; triple bottom line; value creation; workforce,"Novartis’ stated Purpose is:  
“Reimagining medicine to improve and extend people’s lives.”

Nature  
• A clear, overarching mission statement that defines why the company exists.  
• Aspirational and enduring—intended to guide every level of decision-making, from research to commercialization and stakeholder engagement.

Focus  
• Patient-centric: delivering innovative medicines that tangibly improve health outcomes and quality of life.  
• Innovation: “reimagining” signals a commitment to scientific discovery, new technologies and novel ways of bringing therapies to patients.  
• Impact: emphasizes both improvement (better treatments) and extension (longer, healthier lives) for people worldwide.","17
Novartis in Society  
Integrated Report 2024
About Novartis
Strategy and business model
Business review  
Appendix
Sustainability matters
Corporate governance, risk 
management and compensation
Overview of stakeholder engagement
Stakeholder group
Purpose of engagement
Means of engagement
Issues discussed
Patients
Healthcare 
professionals 
(HCPs) and 
systems
Employees
Shareholders 
and investors
Suppliers and 
other business 
partners
Policymakers 
and regulators
Identify needs and expectations and 
incorporate into research, development and 
commercialization; ensure benefit/risk profiles of 
medicines are relevant to patients  
Understand expectations, needs and potential 
constraints; remove barriers to access; 
ensure supply of medicines; enhance our 
commercial strategy
Understand and remove potential barriers to 
recruitment and retention; create safer, healthier, more inclusive working environment Explain our strategy, performance, growth outlook, pipeline, risk management a",17,,page17_chunk001,35.6403,0.0554,0.4513,0.5926,0.5502,-10.0166,-5.8012,0.1,-5.7812,0.673,-6.5593
What is the nature and focus of the organization's 'Purpose'?,3Ps; Aim; CSR; Core purpose; ERROR; Goal; Intention; Mission; Objective; Organizational purpose; Reason for being; Vision; business; care; client-centric; client-focused; client-oriented; company; corporate social responsibility; corporation; customer centric; customer-focused; customer-oriented; development; eco-friendly practices; ecology; economic value; employees; enterprise; environment; environmental responsibility; environmental stewardship; environmental value; financial achievements; financial gain; financial outcomes; financial performance; financial results; financial success; firm; future; green initiatives; growth; holistic value; integrated value; management; natural resources; organization; people; planet; profit; prosperity; protection; revenue; social value; stakeholder value; stewardship; success; sustainability; sustainable development; triple bottom line; value creation; workforce,"It is managed by our internal 
Corporate Ethics, Risk & Compliance 
organization within the ERC function, with 
support from risk leaders in key markets, 
organizational units and functions. 

Operational risks Cybersecurity and data protection Cybersecurity breaches, data loss and catastrophic loss of IT systems 

Talent and external workforce management Inability to identify, attract, develop and retain qualified talent for critical roles or to effectively manage our external workforce could hinder our growth and result in increased information security, data and legal compliance risks 

Strategic technology programs implementation Failure to successfully implement our IT strategy may disrupt our core business processes 

Legal, regulatory, ethics and compliance Challenges posed by evolving regulatory requirements, innovative and disruptive technologies, and societal expectations regarding ethical behavior 

External partners risk management and human rights Failure to maintain adequate govern","It is managed by our internal 
Corporate Ethics, Risk & Compliance 
organization within the ERC function, with 
support from risk leaders in key markets, 
organizational units and functions. Operational risks Cybersecurity and data protection Cybersecurity breaches, data loss and catastrophic loss of IT systems Talent and external workforce management Inability to identify, attract, develop and retain qualified talent for critical roles or to effectively manage our external workforce could hinder our growth and result in increased information security, data and legal compliance risks Strategic technology programs implementation Failure to successfully implement our IT strategy may disrupt our core business processes Legal, regulatory, ethics and compliance Challenges posed by evolving regulatory requirements, innovative and disruptive technologies, and societal expectations regarding ethical behavior External partners risk management and human rights Failure to maintain adequate govern",53,,page53_chunk002,36.7954,0.0592,0.4689,0.5518,0.5269,-10.2311,-5.9345,0.1,-5.9145,0.5518,-6.5672
What is the nature and focus of the organization's 'Purpose'?,3Ps; Aim; CSR; Core purpose; ERROR; Goal; Intention; Mission; Objective; Organizational purpose; Reason for being; Vision; business; care; client-centric; client-focused; client-oriented; company; corporate social responsibility; corporation; customer centric; customer-focused; customer-oriented; development; eco-friendly practices; ecology; economic value; employees; enterprise; environment; environmental responsibility; environmental stewardship; environmental value; financial achievements; financial gain; financial outcomes; financial performance; financial results; financial success; firm; future; green initiatives; growth; holistic value; integrated value; management; natural resources; organization; people; planet; profit; prosperity; protection; revenue; social value; stakeholder value; stewardship; success; sustainability; sustainable development; triple bottom line; value creation; workforce,"• Reviewed accounting and financial reporting, focusing on areas involving significant risk or judgment  
• Reviewed non-financial reporting  
• Received an update on the Company’s approach to non-financial reporting and assurance, in joint session with GSNC  
• Received an update on the Novartis fraud risk management framework, including the assessment against the Committee of Sponsoring Organizations of the Treadway Commission (COSO) principles  
• Liaised with the Risk Committee to ensure adequate oversight of the Company’s key transformation projects (Enterprise Data Governance and Management and Lean Digital Core (LDC) program)  
• Monitored progress on the integrated assurance approach  
• Evaluated the performance of the external auditor of Novartis, KPMG, during 2024  
• Received reports and updates from Internal Audit; Quality; Ethics, Risk & Compliance; the SpeakUp Office; Health, Safety & Environment; and Legal, and discussed progress on identifying and remedying","* Key activities in 2024 • Reviewed accounting and financial reporting, focusing on areas involving significant risk or judgment • Reviewed non-financial reporting • Received an update on the Company’s approach to non-financial reporting and assurance, in joint session with GSNC • Received an update on the Novartis fraud risk management framework, including the assessment against the Committee of Sponsoring Organizations of the Treadway Commission (COSO) principles • Liaised with the Risk Committee to ensure adequate oversight of the Company’s key transformation projects (Enterprise Data Governance and Management and Lean Digital Core (LDC) program) • Monitored progress on the integrated assurance approach • Evaluated the performance of the external auditor of Novartis, KPMG, during 2024 • Received reports and updates from Internal Audit; Quality; Ethics, Risk & Compliance; the SpeakUp Office; Health, Safety & Environment; and Legal, and discussed progress on identifying and remedying ",120,,page120_chunk001,39.0752,0.0457,0.4724,0.5002,0.4919,-10.3793,-6.033,0.1,-6.013,0.4643,-6.5714
