User Query,Keywords,Extracted Sentences,Chunk Context,Page,Heading,Document,BM25 Score,TF-IDF Score,Combined Lexical Score,Semantic Score,Dense Score,Neural Score,Neural Enhanced Score,Context Score,Final Enhanced Score,Sentence Similarity,Ultimate Score
To what extent does the organization use gamification and/or incentive competitions?,Advocacy; Brand advocacy; Brand loyalty; Coding competitions; Corporate platforms; Customer loyalty; Customer quests; Digital platforms; Employee advocacy; Employee platforms; Engagement; Game mechanics; Game-based learning; Gamification; Hackathons; Incentives; Innovation events; Involvement; Learning innovation; Loyalty; Motivators; Participation; Rewards; User challenges; alignment; business; business processes; challenges; clients; company; competition-based incentives; competitive elements; consistency; constituents; contests; core processes; corporation; customer loyalty; customers; effectiveness; efficiency; embedding; employee incentives; employees; enterprise; game elements; game mechanics; game-based learning; game-based strategies; game-based systems; gamification; gamification initiatives; gamified performance systems; implementation; incentive competitions; incentive contests; incentives; incorporating; innovation competitions; innovation contests; integrating; integration; leaderboards; loyalty programs; motivation programs; operational efficiency; optimal effectiveness; optimal efficiency; optimization; organization; partners; performance effectiveness; process integration; ranking systems; referral competitions; referral programs; reward-based competitions; rewards; scalability; scalable initiatives; scalable solutions; staff; staff rewards; stakeholders; strategic integration; strategy; supplier ratings; suppliers; vendor evaluations; vendors; workforce,"“The overall package should be market-competitive to enable the recruitment of global executive talent with deep expertise and competencies.  
The Compensation Committee may appoint individuals who are new to a role on an annual base salary (and/or incentives) that is below the market level, with a view to increase this toward market level over a period of three to four years as an individual develops in the role.  
If the scope of an existing Executive Committee member's role changes significantly during the year, the Compensation Committee may make adjustments to the individual's base salary (and/or incentives) in consideration of the benchmark of the new role and the Executive Committee appointments compensation policy.”","ELEMENT OF COMPENSATION POLICY | Level | The overall package should be market-competitive to enable the recruitment of global executive talent with deep expertise and competencies. <br> The Compensation Committee may appoint individuals who are new to a role on an annual base salary (and/or incentives) that is below the market level, with a view to increase this toward market level over a period of three to four years as an individual develops in the role. <br> If the scope of an existing Executive Committee member's role changes significantly during the year, the Compensation Committee may make adjustments to the individual's base salary (and/or incentives) in consideration of the benchmark of the new role and the Executive Committee appointments compensation policy. |
| :--: | :--: |
| Annual base salary | This prudent approach ensures pay levels are merit-based, with increases dependent on strong performance and proven ability in the role over a sustained period. |
| Incentives | Th",88,CEO and Executive Committee: appointments,combined_novartis_chunk_0399,49.2288,0.1974,0.8796,0.5622,0.6574,-8.809,-4.9971,0.2,-4.9571,0.5448,-6.3074
To what extent does the organization use gamification and/or incentive competitions?,Advocacy; Brand advocacy; Brand loyalty; Coding competitions; Corporate platforms; Customer loyalty; Customer quests; Digital platforms; Employee advocacy; Employee platforms; Engagement; Game mechanics; Game-based learning; Gamification; Hackathons; Incentives; Innovation events; Involvement; Learning innovation; Loyalty; Motivators; Participation; Rewards; User challenges; alignment; business; business processes; challenges; clients; company; competition-based incentives; competitive elements; consistency; constituents; contests; core processes; corporation; customer loyalty; customers; effectiveness; efficiency; embedding; employee incentives; employees; enterprise; game elements; game mechanics; game-based learning; game-based strategies; game-based systems; gamification; gamification initiatives; gamified performance systems; implementation; incentive competitions; incentive contests; incentives; incorporating; innovation competitions; innovation contests; integrating; integration; leaderboards; loyalty programs; motivation programs; operational efficiency; optimal effectiveness; optimal efficiency; optimization; organization; partners; performance effectiveness; process integration; ranking systems; referral competitions; referral programs; reward-based competitions; rewards; scalability; scalable initiatives; scalable solutions; staff; staff rewards; stakeholders; strategic integration; strategy; supplier ratings; suppliers; vendor evaluations; vendors; workforce,No relevant sentences found,"Guided by global principles, we seek to create a fair and inclusive work environment by building an inspired, curious and unbossed culture (see page 10). Our People \& Organization Commitment Statement supports our commitment to fair and respectful treatment of employees and to their development and growth. It also outlines how we support our overall commitment to uphold human rights for employees, to treat them with dignity and respect, and to provide equal opportunities. We measure employee engagement every quarter through a voluntary and anonymous survey. It is sent to all employees and carried out by an external vendor to ensure independence. Aggregated results are used to identify potential risks and make improvements to working conditions, training and development, access to support programs and other areas where necessary.",34,Main policies Talent management,combined_novartis_chunk_1317,28.4772,0.036,0.39,0.5508,0.5025,-10.9017,-6.3528,0.1,-6.3328,0.0,-6.3328
To what extent does the organization use gamification and/or incentive competitions?,Advocacy; Brand advocacy; Brand loyalty; Coding competitions; Corporate platforms; Customer loyalty; Customer quests; Digital platforms; Employee advocacy; Employee platforms; Engagement; Game mechanics; Game-based learning; Gamification; Hackathons; Incentives; Innovation events; Involvement; Learning innovation; Loyalty; Motivators; Participation; Rewards; User challenges; alignment; business; business processes; challenges; clients; company; competition-based incentives; competitive elements; consistency; constituents; contests; core processes; corporation; customer loyalty; customers; effectiveness; efficiency; embedding; employee incentives; employees; enterprise; game elements; game mechanics; game-based learning; game-based strategies; game-based systems; gamification; gamification initiatives; gamified performance systems; implementation; incentive competitions; incentive contests; incentives; incorporating; innovation competitions; innovation contests; integrating; integration; leaderboards; loyalty programs; motivation programs; operational efficiency; optimal effectiveness; optimal efficiency; optimization; organization; partners; performance effectiveness; process integration; ranking systems; referral competitions; referral programs; reward-based competitions; rewards; scalability; scalable initiatives; scalable solutions; staff; staff rewards; stakeholders; strategic integration; strategy; supplier ratings; suppliers; vendor evaluations; vendors; workforce,No relevant sentences found,"To execute our strategy, we need to attract, develop and retain the most qualified people at all levels and in all functions. If we are unable to do so, our ability to achieve our business objectives may be affected. In addition, our brand and reputation could be negatively impacted, and the sense of belonging of our workforce may decline. Equally, as a global employer we have a significant impact on people, both within our organization and our upstream and downstream value chain. Our business generates employment with fair working conditions, and we provide extensive training and development opportunities and contribute to the wellbeing of our workforce. Meanwhile, investing in fostering belonging and a sense of wellbeing promotes innovation and better understanding of the unique and varied perspectives of customers, patients and other stakeholders. Our efforts in these areas are essential for our ability to identify, attract, develop and retain a highly skilled workforce. In addition",34,Impact and risk management,combined_novartis_chunk_1316,37.7595,0.0461,0.5147,0.5874,0.5656,-10.9721,-6.3628,0.1,-6.3428,0.0,-6.3428
To what extent does the organization use gamification and/or incentive competitions?,Advocacy; Brand advocacy; Brand loyalty; Coding competitions; Corporate platforms; Customer loyalty; Customer quests; Digital platforms; Employee advocacy; Employee platforms; Engagement; Game mechanics; Game-based learning; Gamification; Hackathons; Incentives; Innovation events; Involvement; Learning innovation; Loyalty; Motivators; Participation; Rewards; User challenges; alignment; business; business processes; challenges; clients; company; competition-based incentives; competitive elements; consistency; constituents; contests; core processes; corporation; customer loyalty; customers; effectiveness; efficiency; embedding; employee incentives; employees; enterprise; game elements; game mechanics; game-based learning; game-based strategies; game-based systems; gamification; gamification initiatives; gamified performance systems; implementation; incentive competitions; incentive contests; incentives; incorporating; innovation competitions; innovation contests; integrating; integration; leaderboards; loyalty programs; motivation programs; operational efficiency; optimal effectiveness; optimal efficiency; optimization; organization; partners; performance effectiveness; process integration; ranking systems; referral competitions; referral programs; reward-based competitions; rewards; scalability; scalable initiatives; scalable solutions; staff; staff rewards; stakeholders; strategic integration; strategy; supplier ratings; suppliers; vendor evaluations; vendors; workforce,No relevant sentences found,"Events involving the substantial loss or unlawful access or disclosure of personal information, use of personal information without a legal basis, or other privacy violations could give rise to significant liability, reputational harm, damaged relationships with business partners, and potentially substantial monetary penalties and other sanctions under laws enacted or being enacted around the world. Such events could also lead to restrictions on our ability to use personal information and/or transfer personal information across country borders, which could interfere with critical business operations. In addition, there is a trend of increasing divergence of data privacy legal frameworks, not only across these frameworks but also within individual legal frameworks themselves. This divergence may increase compliance costs, constrain the implementation of global business processes and may lead to different approaches on the use of health data for scientific research, which may have a nega",20,Context and potential impact,combined_novartis_chunk_0083,43.5203,0.0801,0.6341,0.5395,0.5679,-11.0326,-6.3848,0.2,-6.3448,0.0,-6.3448
To what extent does the organization use gamification and/or incentive competitions?,Advocacy; Brand advocacy; Brand loyalty; Coding competitions; Corporate platforms; Customer loyalty; Customer quests; Digital platforms; Employee advocacy; Employee platforms; Engagement; Game mechanics; Game-based learning; Gamification; Hackathons; Incentives; Innovation events; Involvement; Learning innovation; Loyalty; Motivators; Participation; Rewards; User challenges; alignment; business; business processes; challenges; clients; company; competition-based incentives; competitive elements; consistency; constituents; contests; core processes; corporation; customer loyalty; customers; effectiveness; efficiency; embedding; employee incentives; employees; enterprise; game elements; game mechanics; game-based learning; game-based strategies; game-based systems; gamification; gamification initiatives; gamified performance systems; implementation; incentive competitions; incentive contests; incentives; incorporating; innovation competitions; innovation contests; integrating; integration; leaderboards; loyalty programs; motivation programs; operational efficiency; optimal effectiveness; optimal efficiency; optimization; organization; partners; performance effectiveness; process integration; ranking systems; referral competitions; referral programs; reward-based competitions; rewards; scalability; scalable initiatives; scalable solutions; staff; staff rewards; stakeholders; strategic integration; strategy; supplier ratings; suppliers; vendor evaluations; vendors; workforce,"- Rebates and discounts granted to wholesalers, retailers, government agencies (including US Medicaid and US Federal Medicare programs), government supported healthcare systems, private health systems, pharmacy benefit managers, managed healthcare organizations, purchasing organizations and other direct and indirect customers, as well as chargebacks are provisioned and recorded as revenue deductions at the time the related revenues are recorded, or when the incentives are offered.  
The provision represents estimates of the related obligations, requiring the use of judgment when estimating the effect of these revenue deductions.  
These rebates and discounts, applied using provision rates, are estimated based on the terms and conditions in the individual government agencies, states, plans and customer agreements (which may be subject to challenge or change in interpretative guidance by government authorities, payers and c","The most common elements of variable consideration are listed below.
- Rebates and discounts granted to wholesalers, retailers, government agencies (including US Medicaid and US Federal Medicare programs), government supported healthcare systems, private health systems, pharmacy benefit managers, managed healthcare organizations, purchasing organizations and other direct and indirect customers, as well as chargebacks are provisioned and recorded as revenue deductions at the time the related revenues are recorded, or when the incentives are offered. The provision represents estimates of the related obligations, requiring the use of judgment when estimating the effect of these revenue deductions. These rebates and discounts, applied using provision rates, are estimated based on the terms and conditions in the individual government agencies, states, plans and customer agreements (which may be subject to challenge or change in interpretative guidance by government authorities, payers and c",181,Revenue recognition,combined_novartis_chunk_0810,55.9509,0.0709,0.7666,0.4998,0.5798,-9.0144,-5.1554,0.3,-5.0954,0.4914,-6.3474
To what extent does the organization use gamification and/or incentive competitions?,Advocacy; Brand advocacy; Brand loyalty; Coding competitions; Corporate platforms; Customer loyalty; Customer quests; Digital platforms; Employee advocacy; Employee platforms; Engagement; Game mechanics; Game-based learning; Gamification; Hackathons; Incentives; Innovation events; Involvement; Learning innovation; Loyalty; Motivators; Participation; Rewards; User challenges; alignment; business; business processes; challenges; clients; company; competition-based incentives; competitive elements; consistency; constituents; contests; core processes; corporation; customer loyalty; customers; effectiveness; efficiency; embedding; employee incentives; employees; enterprise; game elements; game mechanics; game-based learning; game-based strategies; game-based systems; gamification; gamification initiatives; gamified performance systems; implementation; incentive competitions; incentive contests; incentives; incorporating; innovation competitions; innovation contests; integrating; integration; leaderboards; loyalty programs; motivation programs; operational efficiency; optimal effectiveness; optimal efficiency; optimization; organization; partners; performance effectiveness; process integration; ranking systems; referral competitions; referral programs; reward-based competitions; rewards; scalability; scalable initiatives; scalable solutions; staff; staff rewards; stakeholders; strategic integration; strategy; supplier ratings; suppliers; vendor evaluations; vendors; workforce,No relevant sentences found,"We continue to be challenged by the vulnerability of distribution channels to falsified medicines, which, as defined by the World Health Organization, include counterfeit, stolen, tampered and illegally diverted medicines. Falsified medicines pose patient safety risks and can be seriously harmful or life-threatening. Reports of adverse events related to falsified medicines and increased levels of falsified medicines in the healthcare system affect patient confidence in genuine medicines and in healthcare systems in general. These events could also cause us substantial reputational and financial harm, and potentially lead to litigation if the adverse event from a falsified medicine is mistakenly attributed to our products. Stolen or illegally diverted medicines that are not properly stored and are later sold through unauthorized channels could adversely impact patient safety, our reputation and our business. Furthermore, there is a direct financial loss when falsified medicines replace ",20,Context and potential impact,combined_novartis_chunk_0085,24.367,0.024,0.3234,0.4634,0.4214,-10.8847,-6.3735,0.1,-6.3535,0.0,-6.3535
To what extent does the organization use gamification and/or incentive competitions?,Advocacy; Brand advocacy; Brand loyalty; Coding competitions; Corporate platforms; Customer loyalty; Customer quests; Digital platforms; Employee advocacy; Employee platforms; Engagement; Game mechanics; Game-based learning; Gamification; Hackathons; Incentives; Innovation events; Involvement; Learning innovation; Loyalty; Motivators; Participation; Rewards; User challenges; alignment; business; business processes; challenges; clients; company; competition-based incentives; competitive elements; consistency; constituents; contests; core processes; corporation; customer loyalty; customers; effectiveness; efficiency; embedding; employee incentives; employees; enterprise; game elements; game mechanics; game-based learning; game-based strategies; game-based systems; gamification; gamification initiatives; gamified performance systems; implementation; incentive competitions; incentive contests; incentives; incorporating; innovation competitions; innovation contests; integrating; integration; leaderboards; loyalty programs; motivation programs; operational efficiency; optimal effectiveness; optimal efficiency; optimization; organization; partners; performance effectiveness; process integration; ranking systems; referral competitions; referral programs; reward-based competitions; rewards; scalability; scalable initiatives; scalable solutions; staff; staff rewards; stakeholders; strategic integration; strategy; supplier ratings; suppliers; vendor evaluations; vendors; workforce,No relevant sentences found,"We also have a clear Al strategy and are investing in the enabling infrastructure, capabilities, and external partnerships needed to scale our most promising Al use cases across the R\&D continuum. |
|  Environmental, social and governance matters | Increasingly, companies are being judged by their performance on environmental, social and governance (ESG) matters. Topics related to large societal changes such as climate change are increasingly important to a wide range of our stakeholders. Failing to meet our ESG commitments could adversely affect our reputation, recruitment, retention, operations, financial performance, and share price. | Building trust with society is part of our corporate strategy. We have developed an ESG strategic roadmap with clear targets on material ESG topics. We are also taking steps to further strengthen our approach to external partner ESG risk. We monitor changes to ESG regulations, particularly regarding new reporting and due diligence requirements. In ad",54,Risks in detail,combined_novartis_chunk_1416,25.0283,0.0254,0.3333,0.5397,0.4778,-10.9177,-6.376,0.1,-6.356,0.0,-6.356
To what extent does the organization use gamification and/or incentive competitions?,Advocacy; Brand advocacy; Brand loyalty; Coding competitions; Corporate platforms; Customer loyalty; Customer quests; Digital platforms; Employee advocacy; Employee platforms; Engagement; Game mechanics; Game-based learning; Gamification; Hackathons; Incentives; Innovation events; Involvement; Learning innovation; Loyalty; Motivators; Participation; Rewards; User challenges; alignment; business; business processes; challenges; clients; company; competition-based incentives; competitive elements; consistency; constituents; contests; core processes; corporation; customer loyalty; customers; effectiveness; efficiency; embedding; employee incentives; employees; enterprise; game elements; game mechanics; game-based learning; game-based strategies; game-based systems; gamification; gamification initiatives; gamified performance systems; implementation; incentive competitions; incentive contests; incentives; incorporating; innovation competitions; innovation contests; integrating; integration; leaderboards; loyalty programs; motivation programs; operational efficiency; optimal effectiveness; optimal efficiency; optimization; organization; partners; performance effectiveness; process integration; ranking systems; referral competitions; referral programs; reward-based competitions; rewards; scalability; scalable initiatives; scalable solutions; staff; staff rewards; stakeholders; strategic integration; strategy; supplier ratings; suppliers; vendor evaluations; vendors; workforce,No relevant sentences found,"The market for biologics and new technology platforms within our core therapeutic areas is highly competitive and there is a risk we will miss out on opportunities or be unable to fully realize the strategic benefits of these transactions. | We have strengthened our internal organization to streamline and focus decision-making by creating a new Strategy \& Growth function, single business development teams, and leadership teams for each of our core therapeutic areas. We have also implemented a single framework for portfolio assessment and prioritization. |
|  Key products and commercial priorities | Delivering on our growth targets requires us to focus on priority brands and markets to support new launches and overcome potential barriers to the uptake of new medicines. This could be impacted by several factors, including (but not limited to) competitive pressures, changes in the prescribing habits of healthcare professionals, and slower than expected adoption after launch. Our commerci",54,Risks in detail,combined_novartis_chunk_1414,33.7155,0.0392,0.4565,0.5654,0.5327,-11.0092,-6.4012,0.1,-6.3812,0.0,-6.3812
To what extent does the organization use gamification and/or incentive competitions?,Advocacy; Brand advocacy; Brand loyalty; Coding competitions; Corporate platforms; Customer loyalty; Customer quests; Digital platforms; Employee advocacy; Employee platforms; Engagement; Game mechanics; Game-based learning; Gamification; Hackathons; Incentives; Innovation events; Involvement; Learning innovation; Loyalty; Motivators; Participation; Rewards; User challenges; alignment; business; business processes; challenges; clients; company; competition-based incentives; competitive elements; consistency; constituents; contests; core processes; corporation; customer loyalty; customers; effectiveness; efficiency; embedding; employee incentives; employees; enterprise; game elements; game mechanics; game-based learning; game-based strategies; game-based systems; gamification; gamification initiatives; gamified performance systems; implementation; incentive competitions; incentive contests; incentives; incorporating; innovation competitions; innovation contests; integrating; integration; leaderboards; loyalty programs; motivation programs; operational efficiency; optimal effectiveness; optimal efficiency; optimization; organization; partners; performance effectiveness; process integration; ranking systems; referral competitions; referral programs; reward-based competitions; rewards; scalability; scalable initiatives; scalable solutions; staff; staff rewards; stakeholders; strategic integration; strategy; supplier ratings; suppliers; vendor evaluations; vendors; workforce,No relevant sentences found,"We are not aware of any significant demands to change the level of liquidity needed to support our normal business activities. We make use of various borrowing facilities provided by several financial institutions. We also successfully issued various bonds in previous years and raised funds through our commercial paper programs. The maturity schedule of our net debt can be found in ""Item 18. Financial Statements-Note 28. Financial instruments - Additional disclosures-Nature and extent of risks arising from financial instruments-Liquidity risk.""",69,Liquidity/short-term funding,combined_novartis_chunk_0328,26.5103,0.0361,0.3671,0.4619,0.4335,-10.9826,-6.4238,0.2,-6.3838,0.0,-6.3838
To what extent does the organization use gamification and/or incentive competitions?,Advocacy; Brand advocacy; Brand loyalty; Coding competitions; Corporate platforms; Customer loyalty; Customer quests; Digital platforms; Employee advocacy; Employee platforms; Engagement; Game mechanics; Game-based learning; Gamification; Hackathons; Incentives; Innovation events; Involvement; Learning innovation; Loyalty; Motivators; Participation; Rewards; User challenges; alignment; business; business processes; challenges; clients; company; competition-based incentives; competitive elements; consistency; constituents; contests; core processes; corporation; customer loyalty; customers; effectiveness; efficiency; embedding; employee incentives; employees; enterprise; game elements; game mechanics; game-based learning; game-based strategies; game-based systems; gamification; gamification initiatives; gamified performance systems; implementation; incentive competitions; incentive contests; incentives; incorporating; innovation competitions; innovation contests; integrating; integration; leaderboards; loyalty programs; motivation programs; operational efficiency; optimal effectiveness; optimal efficiency; optimization; organization; partners; performance effectiveness; process integration; ranking systems; referral competitions; referral programs; reward-based competitions; rewards; scalability; scalable initiatives; scalable solutions; staff; staff rewards; stakeholders; strategic integration; strategy; supplier ratings; suppliers; vendor evaluations; vendors; workforce,No relevant sentences found,"Novartis does not tolerate any form of bribery, undue influence and/or corruption. Our Doing Business Ethically and Conflict of Interest policies outline these expectations for all employees. We also clearly set out our standards in our Code of Ethics. Our Doing Business Ethically policy and its supporting handbooks comprise a risk framework covering four requirements: (a) define clear objectives; (b) identify and assess the risk; (c) act appropriately; and (d) monitor, reconcile and learn. To support implementation across our organization, the process requirements outlined in the supporting activity handbooks have been embedded within our BeSure system platform. This approach ensures that policy, processes and systems are integrated and can be monitored. Bribery and corruption risks in our supply chain are addressed by our Anti-Bribery Third Party Guideline and Third Party Code. The Code is an integral part of every supplier contract. Our suppliers are regularly surveyed through audit",42,Anti-corruption and anti-bribery,combined_novartis_chunk_1366,59.4512,0.1008,0.8533,0.5175,0.6182,-11.1747,-6.4307,0.2,-6.3907,0.0,-6.3907
To what extent does the organization use gamification and/or incentive competitions?,Advocacy; Brand advocacy; Brand loyalty; Coding competitions; Corporate platforms; Customer loyalty; Customer quests; Digital platforms; Employee advocacy; Employee platforms; Engagement; Game mechanics; Game-based learning; Gamification; Hackathons; Incentives; Innovation events; Involvement; Learning innovation; Loyalty; Motivators; Participation; Rewards; User challenges; alignment; business; business processes; challenges; clients; company; competition-based incentives; competitive elements; consistency; constituents; contests; core processes; corporation; customer loyalty; customers; effectiveness; efficiency; embedding; employee incentives; employees; enterprise; game elements; game mechanics; game-based learning; game-based strategies; game-based systems; gamification; gamification initiatives; gamified performance systems; implementation; incentive competitions; incentive contests; incentives; incorporating; innovation competitions; innovation contests; integrating; integration; leaderboards; loyalty programs; motivation programs; operational efficiency; optimal effectiveness; optimal efficiency; optimization; organization; partners; performance effectiveness; process integration; ranking systems; referral competitions; referral programs; reward-based competitions; rewards; scalability; scalable initiatives; scalable solutions; staff; staff rewards; stakeholders; strategic integration; strategy; supplier ratings; suppliers; vendor evaluations; vendors; workforce,No relevant sentences found,"Increasingly, in addition to financial results, companies are being scrutinized by various stakeholders for their performance on a variety of environmental, social and governance (ESG) matters, which can impact the longterm sustainability of a company's performance. An inability to successfully perform on ESG matters and to meet heightened and sometimes conflicting stakeholder expectations could result in negative impacts on our reputation, recruitment, retention, operations, financial results and share price. Topics related to large societal changes such as social inequity, access to medicines and climate change are increasingly important to a wide range of our stakeholders. For example, a variety of organizations measure the performance of companies on ESG topics, and the results of these assessments are widely publicized. In addition, investments in funds that specialize in companies that perform well in such assessments are popular, and major institutional investors have publicly
#",15,Context and potential impact,combined_novartis_chunk_0048,23.1902,0.0327,0.3228,0.5555,0.4857,-10.9773,-6.4107,0.1,-6.3907,0.0,-6.3907
To what extent does the organization use gamification and/or incentive competitions?,Advocacy; Brand advocacy; Brand loyalty; Coding competitions; Corporate platforms; Customer loyalty; Customer quests; Digital platforms; Employee advocacy; Employee platforms; Engagement; Game mechanics; Game-based learning; Gamification; Hackathons; Incentives; Innovation events; Involvement; Learning innovation; Loyalty; Motivators; Participation; Rewards; User challenges; alignment; business; business processes; challenges; clients; company; competition-based incentives; competitive elements; consistency; constituents; contests; core processes; corporation; customer loyalty; customers; effectiveness; efficiency; embedding; employee incentives; employees; enterprise; game elements; game mechanics; game-based learning; game-based strategies; game-based systems; gamification; gamification initiatives; gamified performance systems; implementation; incentive competitions; incentive contests; incentives; incorporating; innovation competitions; innovation contests; integrating; integration; leaderboards; loyalty programs; motivation programs; operational efficiency; optimal effectiveness; optimal efficiency; optimization; organization; partners; performance effectiveness; process integration; ranking systems; referral competitions; referral programs; reward-based competitions; rewards; scalability; scalable initiatives; scalable solutions; staff; staff rewards; stakeholders; strategic integration; strategy; supplier ratings; suppliers; vendor evaluations; vendors; workforce,No relevant sentences found,"Global Security proactively collects and shares threat intelligence to protect Novartis from situations that may compromise the safety of people, products and assets, and/or the reputation of our organization. Global Security protects patients from counterfeit products and, as part of the SpeakUp process, performs fair and timely investigations into high-risk cases of alleged internal misconduct. It also provides personal security advice and support for Novartis executives and other employees with the utmost discretion. ### Page 133 ###",132,Global Security,combined_novartis_chunk_0663,34.433,0.0851,0.5347,0.5049,0.5139,-11.0892,-6.4456,0.2,-6.4056,0.0,-6.4056
To what extent does the organization use gamification and/or incentive competitions?,Advocacy; Brand advocacy; Brand loyalty; Coding competitions; Corporate platforms; Customer loyalty; Customer quests; Digital platforms; Employee advocacy; Employee platforms; Engagement; Game mechanics; Game-based learning; Gamification; Hackathons; Incentives; Innovation events; Involvement; Learning innovation; Loyalty; Motivators; Participation; Rewards; User challenges; alignment; business; business processes; challenges; clients; company; competition-based incentives; competitive elements; consistency; constituents; contests; core processes; corporation; customer loyalty; customers; effectiveness; efficiency; embedding; employee incentives; employees; enterprise; game elements; game mechanics; game-based learning; game-based strategies; game-based systems; gamification; gamification initiatives; gamified performance systems; implementation; incentive competitions; incentive contests; incentives; incorporating; innovation competitions; innovation contests; integrating; integration; leaderboards; loyalty programs; motivation programs; operational efficiency; optimal effectiveness; optimal efficiency; optimization; organization; partners; performance effectiveness; process integration; ranking systems; referral competitions; referral programs; reward-based competitions; rewards; scalability; scalable initiatives; scalable solutions; staff; staff rewards; stakeholders; strategic integration; strategy; supplier ratings; suppliers; vendor evaluations; vendors; workforce,No relevant sentences found,"Novartis companies have to observe the laws, government orders and regulations of the country in which they operate. A number of Novartis companies are, and will likely continue to be, subject to various legal proceedings and investigations that arise from time to time, including proceedings pertaining to: pricing; bribery and corruption; trade regulation and embargo legislation; product
liability; commercial disputes; employment and wrongful discharge; antitrust and competition; securities; government benefit programs; reimbursement; rebates; healthcare fraud; sales and marketing practices; insider trading; occupational health and safety; environmental regulations; tax; cyber and data security; use of technologies, including AI; data privacy; regulatory interactions; disclosure compliance; and intellectual property. As a result, the Company may become subject to substantial liabilities that may not be covered by insurance and that could affect our business, financial position and repu",231,Contingent liabilities,combined_novartis_chunk_1005,25.8135,0.0354,0.3578,0.506,0.4615,-11.0333,-6.4472,0.2,-6.4072,0.0,-6.4072
To what extent does the organization use gamification and/or incentive competitions?,Advocacy; Brand advocacy; Brand loyalty; Coding competitions; Corporate platforms; Customer loyalty; Customer quests; Digital platforms; Employee advocacy; Employee platforms; Engagement; Game mechanics; Game-based learning; Gamification; Hackathons; Incentives; Innovation events; Involvement; Learning innovation; Loyalty; Motivators; Participation; Rewards; User challenges; alignment; business; business processes; challenges; clients; company; competition-based incentives; competitive elements; consistency; constituents; contests; core processes; corporation; customer loyalty; customers; effectiveness; efficiency; embedding; employee incentives; employees; enterprise; game elements; game mechanics; game-based learning; game-based strategies; game-based systems; gamification; gamification initiatives; gamified performance systems; implementation; incentive competitions; incentive contests; incentives; incorporating; innovation competitions; innovation contests; integrating; integration; leaderboards; loyalty programs; motivation programs; operational efficiency; optimal effectiveness; optimal efficiency; optimization; organization; partners; performance effectiveness; process integration; ranking systems; referral competitions; referral programs; reward-based competitions; rewards; scalability; scalable initiatives; scalable solutions; staff; staff rewards; stakeholders; strategic integration; strategy; supplier ratings; suppliers; vendor evaluations; vendors; workforce,No relevant sentences found,"We engage in extensive and costly research and development activities, both through our own internal
resources and through collaborations with third parties, in an effort to identify and develop new products and new indications for existing products that address unmet, ever-changing medical needs, while ensuring commercial viability and success. Our ability to grow our business and our product pipeline; to replace sales lost due to branded competition, entry of generics, or other reasons; and to bring products to market that take advantage of new and potentially disruptive technologies, including cell, gene and radioligand therapies, depends in significant part on the success of these efforts. Failure to successfully develop our pipeline products is typically the result of the inherent uncertainty of science, suboptimal internal execution, or both. Key elements of internal execution include our ability to prioritize our investments in our highest potential value assets, optimize the tr",13,Context and potential impact,combined_novartis_chunk_0032,22.3298,0.0302,0.3089,0.5334,0.4661,-10.9974,-6.43,0.1,-6.41,0.0,-6.41
To what extent does the organization use gamification and/or incentive competitions?,Advocacy; Brand advocacy; Brand loyalty; Coding competitions; Corporate platforms; Customer loyalty; Customer quests; Digital platforms; Employee advocacy; Employee platforms; Engagement; Game mechanics; Game-based learning; Gamification; Hackathons; Incentives; Innovation events; Involvement; Learning innovation; Loyalty; Motivators; Participation; Rewards; User challenges; alignment; business; business processes; challenges; clients; company; competition-based incentives; competitive elements; consistency; constituents; contests; core processes; corporation; customer loyalty; customers; effectiveness; efficiency; embedding; employee incentives; employees; enterprise; game elements; game mechanics; game-based learning; game-based strategies; game-based systems; gamification; gamification initiatives; gamified performance systems; implementation; incentive competitions; incentive contests; incentives; incorporating; innovation competitions; innovation contests; integrating; integration; leaderboards; loyalty programs; motivation programs; operational efficiency; optimal effectiveness; optimal efficiency; optimization; organization; partners; performance effectiveness; process integration; ranking systems; referral competitions; referral programs; reward-based competitions; rewards; scalability; scalable initiatives; scalable solutions; staff; staff rewards; stakeholders; strategic integration; strategy; supplier ratings; suppliers; vendor evaluations; vendors; workforce,No relevant sentences found,"To ensure product quality, we maintain a robust quality management system for our medicines in full compliance with requirements from health authorities and other regulators. We have licenses and relevant International Organization for Standardization (ISO) and Good Practice (GxP) certificates for all our activities, including clinical trials, manufacturing, medical devices, supply, warehouse and distribution operations. The licenses are typically issued after inspections by regulators such as the US Food and Drug Administration (FDA), the European Medicines Agency (EMA), Swissmedic, the Japanese Pharmaceuticals and Medical Devices Agency (PMDA) and the World Health Organization (WHO). Health authorities regularly inspect our facilities to ensure we are complying with all relevant laws and standards. We conduct thorough investigations whenever there is any evidence of deviation from these standards, or if we detect failures in our processes. We take corrective and other measures where ",38,Product quality,combined_novartis_chunk_1344,21.945,0.0319,0.3069,0.5053,0.4458,-10.9908,-6.4321,0.1,-6.4121,0.0,-6.4121
