User Query,Keywords,Extracted Sentences,Chunk Context,Page,Heading,Document,BM25 Score,TF-IDF Score,Combined Lexical Score,Semantic Score,Dense Score,Neural Score,Neural Enhanced Score,Context Score,Final Enhanced Score,Sentence Similarity,Ultimate Score
"To what extent does the organization use technologies for knowledge-sharing, communication, and workflow management?",knowledge-sharing; workflow tools; organizational communication; collaborative software; electronic mail; fragmented access; external access; non-existent systems; communication tools; external stakeholders; workflow; stakeholder engagement; Yammer; technology deployment; external entities; digital communication solutions; Discord; team communication software; knowledge sharing tools; telephone; non-existent tools; external integration; email; emails; integrated systems; workflow technologies; information-sharing platforms; communication technologies; advanced communication tools; knowledge management systems; phone; Notion; advanced tools; communication platforms; internal communication tools; extensive deployment; project management software; workflow management tools; enterprise social networks; workflow management systems; fragmented systems; knowledge-sharing tools; ERROR; knowledge sharing technologies; collaboration platforms; knowledge management tools; basic communication tools; integration; fragmented tools; communication systems; Slack,No relevant sentences found,"The development and manufacture of our products is complex and heavily regulated by governmental health authorities around the world, which may vary by country. Healthcare systems, healthcare providers and patients rely on us to meet the highest quality standards. Regardless of whether our products and the related raw materials are developed and manufactured at our own manufacturing sites or by third parties, we must ensure that all development, manufacturing, quality and supply processes comply with regulatory requirements, as well as our own quality standards in order to deliver novel therapies while ensuring patient safety. Failure to comply with regulatory requirements may result in warning letters, suspension of manufacturing, seizure of products, injunctions, product recalls, failure to secure product approvals, debarment, or harm to patients or our reputation.
In recent years, global health authorities have substantially intensified their scrutiny of manufacturers' compliance with regulatory requirements. Any significant failure by us or our third-party suppliers to comply with regulatory requirements, or with health authorities' expectations, may create the need to suspend clinical trials, suspend manufacturing, shut down production facilities or production lines, and recall clinical or commercial products. Additionally, we may acquire new companies or technology platforms that may not fully comply with regulatory requirements or expectations, which may pose legal, financial and reputation risks for us post-acquisition. A failure to fully comply with regulatory requirements could also lead to a delay in the approval of new products, an inability to ship or import our products, and significant penalties and reputational harm.
In addition, the technically complex manufacturing processes required to manufacture many of our products increase the risk of both production failures and product recalls, and can increase the cost of producing our goods. Some of our products require a supply of highly specialized raw materials, such as cell lines, tissue samples, bacteria, viral strains and radioisotopes. In addition, we manufacture and sell a number of sterile products, biologic products and products that involve advanced therapy platforms, such as gene and cell therapy, radioligand therapy, and xRNA, all of which are particularly complex and involve highly specialized manufacturing technologies. For more information, see ""Item 4. Information on the Company-Item 4.B. Business over-view-Production."" As a result, even slight deviations at any point in their production processes or in the materials used have led to, and may in the future lead to, production failures or recalls.
### Page 20 ###",19,Context and potential impact,combined_novartis_chunk_0052,17.3216,0.0195,0.3146,0.4874,0.4356,-10.6655,-6.2389,0.1,-6.2189,0.0,-6.2189
"To what extent does the organization use technologies for knowledge-sharing, communication, and workflow management?",knowledge-sharing; workflow tools; organizational communication; collaborative software; electronic mail; fragmented access; external access; non-existent systems; communication tools; external stakeholders; workflow; stakeholder engagement; Yammer; technology deployment; external entities; digital communication solutions; Discord; team communication software; knowledge sharing tools; telephone; non-existent tools; external integration; email; emails; integrated systems; workflow technologies; information-sharing platforms; communication technologies; advanced communication tools; knowledge management systems; phone; Notion; advanced tools; communication platforms; internal communication tools; extensive deployment; project management software; workflow management tools; enterprise social networks; workflow management systems; fragmented systems; knowledge-sharing tools; ERROR; knowledge sharing technologies; collaboration platforms; knowledge management tools; basic communication tools; integration; fragmented tools; communication systems; Slack,No relevant sentences found,"A  |
A 2024 data in scope for external limited assurance ( n/r: previous years comparative data not reported
- ""Higher-risk allegations substantiated"" include allegations reported in previous years, whereas ""Total allegations"" and ""Higher-risk allegations"" refer to allegations reported within each calendar year
- Allegations are classified as ""higher-risk"" when a senior leader or manager is involved, or due to the level of severity of the allegation
- Data refers to animals involved in internally conducted studies
- Data includes political engagement expenditure for Sandoz for the periods 2022 and January to September 2023
- The US Political Action Committee is a voluntary and nonpartisan organization
- Based on total supply chain spend 2023
- Calculation uses prior year salary data
- Includes internal and external audits
### Page 63 ###
# Disclosures in accordance with Art. 964b Swiss Code of Obligations
The following sections comprise the report on nonfinancial matters in accordance with Art. 964b of the Swiss Code of Obligations. The advisory vote on the report at the annual general meeting is limited to the content of these sections. |  Art. 964b content requirement | Section | Reference  |
| --- | --- | --- |
|  General information required to understand our business | About Novartis
Operating environment
Strategy | p. 6
p. 12 p. 13 |
|  Description of the business model | Business model | p. 15  |
|  Environmental matters (incl. $\mathrm{CO}_{2}$ goals) | Environmental matters
Climate
Nature
2024 climate scenario analysis in accordance with the recommendations of the Task Force on Climate-related Financial Disclosures (TCFD) | p. 25 p. 64 |
|  Social matters | Social matters
People and culture
Human rights
Patient health and safety
Access to medicines: a shared responsibility | p. 34 |
|  Employee-related matters | Social matters
People and culture
Our people, culture and values | p. 34
p. 10  |
|  Respect for human rights | Social matters
Human rights
Governance and integrity matters
Ethical business conduct
Supply chain management | p. 37 p. 42 |
|  Combating corruption | Governance and integrity matters
Ethical business conduct
Political engagement
Supply chain management | p. 42  |
| Art. 964b content requirement | Section | Reference  |
| --- | --- | --- |
|  Material risks | Material topics
Risk management | p. 16 p. 53 |
|  Main performance indicators | Performance indicators | p. 60",60,Performance indicators,combined_novartis_chunk_1033,28.9897,0.036,0.5407,0.4737,0.4938,-10.8168,-6.2872,0.3,-6.2272,0.0,-6.2272
"To what extent does the organization use technologies for knowledge-sharing, communication, and workflow management?",knowledge-sharing; workflow tools; organizational communication; collaborative software; electronic mail; fragmented access; external access; non-existent systems; communication tools; external stakeholders; workflow; stakeholder engagement; Yammer; technology deployment; external entities; digital communication solutions; Discord; team communication software; knowledge sharing tools; telephone; non-existent tools; external integration; email; emails; integrated systems; workflow technologies; information-sharing platforms; communication technologies; advanced communication tools; knowledge management systems; phone; Notion; advanced tools; communication platforms; internal communication tools; extensive deployment; project management software; workflow management tools; enterprise social networks; workflow management systems; fragmented systems; knowledge-sharing tools; ERROR; knowledge sharing technologies; collaboration platforms; knowledge management tools; basic communication tools; integration; fragmented tools; communication systems; Slack,No relevant sentences found,"Selected employees may exceptionally receive Special Share Awards of RSs or RSUs. These Special Share Awards provide an opportunity to reward outstanding achievements or exceptional performance, and aim to retain key contributors. They are based on a formal internal selection process, through which the individual performance of each selected employee is assessed at several management levels. Special Share Awards had a minimum three-year vesting period before 2021 and mainly three years thereafter. In exceptional circumstances, Special Share Awards may be awarded to attract special expertise and new talents to the organization (not applicable to ECN). Externally recruited ECN members are eligible only for special awards that are ""buyouts"" in the case that it is to replace equity forfeited with their former employer. The equity is provided on a like-for-like basis as the forfeited equity, at a similar value with a similar vesting period, and with or without a performance condition.
Worldwide, employees at different levels in the organization were awarded RSs and RSUs in 2024, 2023 and 2022.
In addition, in 2024, 2023 and 2022, Board members received unrestricted shares as part of their regular compensation.",229,Other share awards,combined_novartis_chunk_0700,22.4293,0.0265,0.4127,0.4237,0.4204,-10.7425,-6.2782,0.2,-6.2382,0.0,-6.2382
"To what extent does the organization use technologies for knowledge-sharing, communication, and workflow management?",knowledge-sharing; workflow tools; organizational communication; collaborative software; electronic mail; fragmented access; external access; non-existent systems; communication tools; external stakeholders; workflow; stakeholder engagement; Yammer; technology deployment; external entities; digital communication solutions; Discord; team communication software; knowledge sharing tools; telephone; non-existent tools; external integration; email; emails; integrated systems; workflow technologies; information-sharing platforms; communication technologies; advanced communication tools; knowledge management systems; phone; Notion; advanced tools; communication platforms; internal communication tools; extensive deployment; project management software; workflow management tools; enterprise social networks; workflow management systems; fragmented systems; knowledge-sharing tools; ERROR; knowledge sharing technologies; collaboration platforms; knowledge management tools; basic communication tools; integration; fragmented tools; communication systems; Slack,No relevant sentences found,|  xRNA | Our ribonucleic acids (RNA) therapeutics technology platform  |,74,Abbreviations,combined_novartis_chunk_1561,22.2078,0.0508,0.5132,0.4202,0.4481,-10.7529,-6.265,0.1,-6.245,0.0,-6.245
"To what extent does the organization use technologies for knowledge-sharing, communication, and workflow management?",knowledge-sharing; workflow tools; organizational communication; collaborative software; electronic mail; fragmented access; external access; non-existent systems; communication tools; external stakeholders; workflow; stakeholder engagement; Yammer; technology deployment; external entities; digital communication solutions; Discord; team communication software; knowledge sharing tools; telephone; non-existent tools; external integration; email; emails; integrated systems; workflow technologies; information-sharing platforms; communication technologies; advanced communication tools; knowledge management systems; phone; Notion; advanced tools; communication platforms; internal communication tools; extensive deployment; project management software; workflow management tools; enterprise social networks; workflow management systems; fragmented systems; knowledge-sharing tools; ERROR; knowledge sharing technologies; collaboration platforms; knowledge management tools; basic communication tools; integration; fragmented tools; communication systems; Slack,No relevant sentences found,"Managed care organizations and national health services also use cost-benefit analyses to determine whether or not newly approved drugs will be added to a formulary and/or the level of reimbursement for that drug, and to determine whether or not to continue to reimburse existing drugs. ### Page 33 ###
We have dedicated teams that actively seek to optimize patient access, including formulary positions, for our products. The trend toward consolidation among distributors and retailers of our products continues in the US and internationally, both within and across countries. This has increased our customers' purchasing leverage and resulted in increased pricing pressure on our products. Moreover, we are exposed to increased concentration of credit risk as a result of the consolidation among our customers. Drug pricing is an increasingly prominent issue in many countries as healthcare spending continues to rise. This issue has received significant attention in the US, especially with the passage of the Inflation Reduction Act (see ""-Price controls"" for more information). At Novartis, we aim to enable patient access through innovative pricing and access initiatives in the US, Europe and other markets. These include contract structures such as pay-over-time and outcome-based agreements.",32,Marketing and sales,combined_novartis_chunk_0102,22.714,0.0268,0.4177,0.4856,0.4653,-10.7866,-6.2913,0.2,-6.2513,0.0,-6.2513
"To what extent does the organization use technologies for knowledge-sharing, communication, and workflow management?",knowledge-sharing; workflow tools; organizational communication; collaborative software; electronic mail; fragmented access; external access; non-existent systems; communication tools; external stakeholders; workflow; stakeholder engagement; Yammer; technology deployment; external entities; digital communication solutions; Discord; team communication software; knowledge sharing tools; telephone; non-existent tools; external integration; email; emails; integrated systems; workflow technologies; information-sharing platforms; communication technologies; advanced communication tools; knowledge management systems; phone; Notion; advanced tools; communication platforms; internal communication tools; extensive deployment; project management software; workflow management tools; enterprise social networks; workflow management systems; fragmented systems; knowledge-sharing tools; ERROR; knowledge sharing technologies; collaboration platforms; knowledge management tools; basic communication tools; integration; fragmented tools; communication systems; Slack,No relevant sentences found,"| Doctor of medicine  |
|  MS | Multiple sclerosis  |
|  NEM | Novartis Emergency Management  |
|  NME | New molecular entities  |
|  OECD | Organisation for Economic Co-operation and Development  |
|  Ph.D. | Doctor of philosophy  |
|  PhRMA | Pharmaceutical Research and Manufacturers of America  |
| --- | --- |
|  PMDA | Pharmaceutical and Medical Devices Agency (Japan) |
|  PNH | Paroxysmal nocturnal hemoglobinuria  |
|  PSCI | Pharmaceutical Supply Chain Initiative  |
|  PSMA | Prostate-specific membrane antigen  |
|  PVC | Polyvinyl chloride  |
|  R\&D | Research and development  |
|  RLT | Radioligand therapy  |
|  RNA | Ribonucleic acid |
|  SBTI | Science Based Targets initiative  |
|  SEC | Securities and Exchange Commission  |
|  SEE | Social, environmental and economic  |
|  siRNA | Small interfering ribonucleic acid  |
|  SMA | Spinal muscular atrophy  |
|  TCFD | Task Force on Climaterelated Financial Disclosures  |
|  TNFD | Task Force on Naturerelated Financial Disclosures |
|  UN | United Nations  |
|  UNGC | United Nations Global Compact  |
|  UNGPs | United Nations Guiding Principles on Business and Human Rights  |
|  USD | US dollar  |
|  WBCSD | World Business Council for Sustainable Development  |
|  WEF | World Economic Forum  | | WHO | World Health Organization  |
|  xRNA | Our ribonucleic acids (RNA) therapeutics technology platform  |",74,Abbreviations,combined_novartis_chunk_1064,27.9573,0.0268,0.4875,0.4674,0.4734,-10.8461,-6.3167,0.3,-6.2567,0.0,-6.2567
"To what extent does the organization use technologies for knowledge-sharing, communication, and workflow management?",knowledge-sharing; workflow tools; organizational communication; collaborative software; electronic mail; fragmented access; external access; non-existent systems; communication tools; external stakeholders; workflow; stakeholder engagement; Yammer; technology deployment; external entities; digital communication solutions; Discord; team communication software; knowledge sharing tools; telephone; non-existent tools; external integration; email; emails; integrated systems; workflow technologies; information-sharing platforms; communication technologies; advanced communication tools; knowledge management systems; phone; Notion; advanced tools; communication platforms; internal communication tools; extensive deployment; project management software; workflow management tools; enterprise social networks; workflow management systems; fragmented systems; knowledge-sharing tools; ERROR; knowledge sharing technologies; collaboration platforms; knowledge management tools; basic communication tools; integration; fragmented tools; communication systems; Slack,No relevant sentences found,"^{4} Includes NMEs such as small molecules, biologics, in the EU, new fixed-dose combinations of existing APIs. ## **Main policies**
Our access policies are designed to ensure we do our part to address affordability, availability, and equity in healthcare, while recognizing that meaningful progress requires collaboration across the entire healthcare ecosystem. Our commitment is guided by the belief that innovative medicines and healthcare solutions should be available to all who need them, regardless of geographic or economic barriers. To achieve this, we integrate access considerations into the various stages of our work, from research and development to distribution and pricing strategies. ### **Research and development**
We systematically assess our R&D portfolio against unmet medical needs, integrating access considerations early in the development process. By the end of Phase II, we anticipate potential access barriers and enablers to ensure our investigational medicines have the potential to reach patients that could benefit the most. Diverse patient representation in clinical trials is critical to our R&D efforts. Understanding how patients from different demographic groups respond to treatment is essential to developing effective and inclusive medicines. To this end, we incorporate diversity principles into all Phase III studies with US participation, aligning with FDA guidance. Our teams establish enrollment goals based on disease prevalence and demographic factors such as race, ethnicity, sex, and age to recruit a representative US population. Additionally, we provide training for employees in R&D to ensure the inclusion of underrepresented populations in clinical trials, reinforcing our commitment to developing medicines that serve the broadest range of patients worldwide. ### **Access strategy for new product launches**
For each new product launch, we work to address non-clinical barriers that may hinder adoption and uptake. By
### Page 41 ###
collaborating with governments and healthcare systems, we develop innovative pricing and access solutions tailored to the needs of individual markets. While we aim to make our products available globally, we recognize that access may vary by country. Factors such as regulatory requirements, healthcare infrastructure, and pricing frameworks can affect availability. In some cases, a product may be sold under a different brand name or be indicated for specific uses based on the needs and policies of a given country.",39,Falsified medicines,combined_novartis_chunk_0974,22.094,0.0319,0.4311,0.5011,0.4801,-10.7836,-6.2837,0.1,-6.2637,0.0,-6.2637
"To what extent does the organization use technologies for knowledge-sharing, communication, and workflow management?",knowledge-sharing; workflow tools; organizational communication; collaborative software; electronic mail; fragmented access; external access; non-existent systems; communication tools; external stakeholders; workflow; stakeholder engagement; Yammer; technology deployment; external entities; digital communication solutions; Discord; team communication software; knowledge sharing tools; telephone; non-existent tools; external integration; email; emails; integrated systems; workflow technologies; information-sharing platforms; communication technologies; advanced communication tools; knowledge management systems; phone; Notion; advanced tools; communication platforms; internal communication tools; extensive deployment; project management software; workflow management tools; enterprise social networks; workflow management systems; fragmented systems; knowledge-sharing tools; ERROR; knowledge sharing technologies; collaboration platforms; knowledge management tools; basic communication tools; integration; fragmented tools; communication systems; Slack,No relevant sentences found,"Introduction and use of certain terms ..... 4
Forward-looking statements ..... 5
PART I ..... 6
Item 1. Identity of Directors, Senior Management and Advisers ..... 6
Item 2. Offer Statistics and Expected Timetable ..... 7
Item 3. Key Information ..... 8
3.A [Reserved] ..... 8
3.B Capitalization and indebtedness ..... 8
3.C Reasons for the offer and use of proceeds ..... 8
3.D Risk factors ..... 8
Item 4. Information on the Company ..... 21
4.A History and development of Novartis ..... 21
4.B Business overview * ..... 21
4.C Organizational structure ..... 36
4.D Property, plants and equipment ..... 37
Item 4A. Unresolved Staff Comments ..... 38
Item 5. Operating and Financial Review and Prospects* ..... 39
5.A Operating results ..... 39
5.B Liquidity and capital resources ..... 56
5.C Research and development, patents and licenses ..... 66
5.D Trend information ..... 66
5.E Critical accounting estimates ..... 66
Item 6. Directors, Senior Management and Employees ..... 67
6.A Directors and senior management ..... 67
6.B Compensation ..... 68 6.C Board practices ..... 96
6.D Employees ..... 133
6.E Share ownership ..... 134
6.F Disclosure of a registrant's action to recover erroneously awarded compensation ..... 134
Item 7. Major Shareholders and Related Party Transactions ..... 135
7.A Major shareholders ..... 135
7.B Related party transactions ..... 135
7.C Interests of experts and counsel ..... 135
Item 8. Financial Information ..... 136
8.A Consolidated statements and other financial information ..... 136
8.B Significant changes ..... 136
Item 9. The Offer and Listing ..... 137
9.A Offer and listing details ..... 137
9.B Plan of distribution ..... 137
9.C Markets ..... 137
9.D Selling shareholders ..... 137
9.E Dilution ..... 137
9.F Expenses of the issue ..... 137
Item 10. Additional Information ..... 138
10.A Share capital ..... 138
10.B Memorandum and articles of association ..... 138
10.C Material contracts ..... 141
10.D Exchange controls ..... 142
10.E Taxation ..... 142
10.F Dividends and paying agents ..... 145
10.G Statement by experts ..... 145
10.H Documents on display ..... 146
10.I Subsidiary information ..... 146
10.J Annual report to security holders ..... 146
[^0]
[^0]:    * ""Item 5. Operating and Financial Review and Prospects,"" together with the sections on our compounds in development and selected development projects (see ""Item 4.",6,Table of contents,combined_novartis_chunk_0007,20.9739,0.0318,0.4158,0.4737,0.4563,-10.821,-6.3147,0.2,-6.2747,0.0,-6.2747
"To what extent does the organization use technologies for knowledge-sharing, communication, and workflow management?",knowledge-sharing; workflow tools; organizational communication; collaborative software; electronic mail; fragmented access; external access; non-existent systems; communication tools; external stakeholders; workflow; stakeholder engagement; Yammer; technology deployment; external entities; digital communication solutions; Discord; team communication software; knowledge sharing tools; telephone; non-existent tools; external integration; email; emails; integrated systems; workflow technologies; information-sharing platforms; communication technologies; advanced communication tools; knowledge management systems; phone; Notion; advanced tools; communication platforms; internal communication tools; extensive deployment; project management software; workflow management tools; enterprise social networks; workflow management systems; fragmented systems; knowledge-sharing tools; ERROR; knowledge sharing technologies; collaboration platforms; knowledge management tools; basic communication tools; integration; fragmented tools; communication systems; Slack,"“We are aligning our research, development and commercial activities around priority assets in our core therapeutic areas and integrating new technologies such as Al into our commercial models.”

“In addition, failure to successfully implement new technologies such as Al may put us at a competitive disadvantage and impact our productivity and pipeline value.”

“We are focusing our efforts on core therapeutic areas and shifting more of our portfolio to new technology platforms such as cell and gene therapy, radioligand therapy, and xRNA.”

“We also have a clear Al strategy and are investing in the enabling infrastructure, capabilities, and external partnerships needed to scale our most promising Al use cases across the R\&D continuum.”

“We monitor changes to ESG regulations, particularly regarding new reporting and due diligence requirements.”

“In addition, we have policies, controls and internal programs to ensure ESG is embedded in our decision-making.”","We are aligning our research, development and commercial activities around priority assets in our core therapeutic areas and integrating new technologies such as Al into our commercial models. We are also focusing on priority geographies that represent key sources of growth in our industry. |
|  Research and development (R\&D) | R\&D is vital to our strategy. Our ability to grow our business and advance our product pipeline depends in significant part on the success of our R\&D efforts. We may be unable to develop the necessary clinical evidence to achieve the full potential of our assets. In addition, failure to successfully implement new technologies such as Al may put us at a competitive disadvantage and impact our productivity and pipeline value. | We are focusing our efforts on core therapeutic areas and shifting more of our portfolio to new technology platforms such as cell and gene therapy, radioligand therapy, and xRNA. To do this, we need to have clear strategic objectives, be efficient and set clear priorities, with a focus on projects that have the highest potential. We also have a clear Al strategy and are investing in the enabling infrastructure, capabilities, and external partnerships needed to scale our most promising Al use cases across the R\&D continuum. |
|  Environmental, social and governance matters | Increasingly, companies are being judged by their performance on environmental, social and governance (ESG) matters. Topics related to large societal changes such as climate change are increasingly important to a wide range of our stakeholders. Failing to meet our ESG commitments could adversely affect our reputation, recruitment, retention, operations, financial performance, and share price. | Building trust with society is part of our corporate strategy. We have developed an ESG strategic roadmap with clear targets on material ESG topics. We are also taking steps to further strengthen our approach to external partner ESG risk. We monitor changes to ESG regulations, particularly regarding new reporting and due diligence requirements. In addition, we have policies, controls and internal programs to ensure ESG is embedded in our decision-making. |
### Page 55 ###
|  55 | Novartis in Society
Integrated Report 2024 |  | About Novartis Strategy and business model Business review Sustainability matters Corporate governance, risk
management and compensation Appendix |  |   |
| --- | --- | --- | --- | --- | --- |
|  Risk exposure:",54,Risks in detail,combined_novartis_chunk_1014,36.5571,0.0437,0.6747,0.5417,0.5816,-8.7746,-5.0215,0.3,-4.9615,0.5317,-6.2806
"To what extent does the organization use technologies for knowledge-sharing, communication, and workflow management?",knowledge-sharing; workflow tools; organizational communication; collaborative software; electronic mail; fragmented access; external access; non-existent systems; communication tools; external stakeholders; workflow; stakeholder engagement; Yammer; technology deployment; external entities; digital communication solutions; Discord; team communication software; knowledge sharing tools; telephone; non-existent tools; external integration; email; emails; integrated systems; workflow technologies; information-sharing platforms; communication technologies; advanced communication tools; knowledge management systems; phone; Notion; advanced tools; communication platforms; internal communication tools; extensive deployment; project management software; workflow management tools; enterprise social networks; workflow management systems; fragmented systems; knowledge-sharing tools; ERROR; knowledge sharing technologies; collaboration platforms; knowledge management tools; basic communication tools; integration; fragmented tools; communication systems; Slack,"- Lean Digital Core, our transformation program to future-proof the processes and technologies to enable core business capabilities, was launched in Turkey and Spain, and towards deployment in Germany, Netherlands, UK and the US.  
- Workday, our Human Capital Management program was successfully launched on schedule in April.  
- AI tools and technologies were used to generate: 3 (vs. 2 target) molecular leads, which progressed to in vivo studies, 1 (vs. 1 target) new target for Parkinson's disease, and 10 (vs. 10 target) trial design improvements.","| Met |
| Execute on operational excellence \& productivity (10\%) | - Core operating margin reached 38.7\%, bringing us closer to achieving our 2027 aspiration of $40 \%$. <br> - Lean Digital Core, our transformation program to future-proof the processes and technologies to enable core business capabilities, was launched in Turkey and Spain, and towards deployment in Germany, Netherlands, UK and the US. <br> - Workday, our Human Capital Management program was successfully launched on schedule in April. <br> - AI tools and technologies were used to generate: 3 (vs. 2 target) molecular leads, which progressed to in vivo studies, 1 (vs. 1 target) new target for Parkinson's disease, and 10 (vs. 10 target) trial design improvements. | Met |
| Strengthen foundations (ESG / Human Capital) (10\%) | - Maintained strong reputation across key external ESG indices: \#1 in the 2024 Access to Medicine Index, CDP's Climate Change and Water Security ""A Lists"" (only company in our peer group to achieve that score), AA ratings with MSCI. <br> - Across our portfolio, our medicines reached 296 million patients in approximately 120 countries. We continued to implement a global access strategy for 100\% of new medicines launched. <br> - Collaboration with The Max Foundation provided access to $>100,000$ patients across over 70 LMICs to key Novartis medicines such as Glivec, Tasigna, Scemblix, Kisqali and Femara. <br> - Scope 1, Scope 2 and Scope 3 emissions reduced by 15\% from a 2022 base year, keeping us on track for our 2040 net zero target. Water consumption and waste reduced by 9\% and $17 \%$ from the prior year, respectively. | Above |
2024 was another strong performance exceeding external (consensus) and internal (targets) expectations. Sales, profit and free cash flow growth were strong. The focus on innovative medicines and simplification of our operations after the organizational restructuring are having a visible impact across the company. The Research and Development units performed in line with our plan with targeted project timelines acceleration across R\&D, and complementary BD\&L/M\&A deals were signed to bolster the company's pipeline, although the Morphosys acquisition resulted in some unexpected challenges.",75,CEO compensation and performance,combined_novartis_chunk_0227,35.6763,0.0422,0.6564,0.5078,0.5524,-8.6818,-4.9762,0.2,-4.9362,0.5811,-6.3704
"To what extent does the organization use technologies for knowledge-sharing, communication, and workflow management?",knowledge-sharing; workflow tools; organizational communication; collaborative software; electronic mail; fragmented access; external access; non-existent systems; communication tools; external stakeholders; workflow; stakeholder engagement; Yammer; technology deployment; external entities; digital communication solutions; Discord; team communication software; knowledge sharing tools; telephone; non-existent tools; external integration; email; emails; integrated systems; workflow technologies; information-sharing platforms; communication technologies; advanced communication tools; knowledge management systems; phone; Notion; advanced tools; communication platforms; internal communication tools; extensive deployment; project management software; workflow management tools; enterprise social networks; workflow management systems; fragmented systems; knowledge-sharing tools; ERROR; knowledge sharing technologies; collaboration platforms; knowledge management tools; basic communication tools; integration; fragmented tools; communication systems; Slack,"In addition, regular mandatory training on information management, data privacy and data use is in place to raise awareness.","In addition, regular mandatory training on information management, data privacy and data use is in place to raise awareness.",44,Main activities in 2024,combined_novartis_chunk_1434,23.3057,0.0446,0.5017,0.4799,0.4864,-8.9699,-5.1856,0.2,-5.1456,0.4799,-6.3803
"To what extent does the organization use technologies for knowledge-sharing, communication, and workflow management?",knowledge-sharing; workflow tools; organizational communication; collaborative software; electronic mail; fragmented access; external access; non-existent systems; communication tools; external stakeholders; workflow; stakeholder engagement; Yammer; technology deployment; external entities; digital communication solutions; Discord; team communication software; knowledge sharing tools; telephone; non-existent tools; external integration; email; emails; integrated systems; workflow technologies; information-sharing platforms; communication technologies; advanced communication tools; knowledge management systems; phone; Notion; advanced tools; communication platforms; internal communication tools; extensive deployment; project management software; workflow management tools; enterprise social networks; workflow management systems; fragmented systems; knowledge-sharing tools; ERROR; knowledge sharing technologies; collaboration platforms; knowledge management tools; basic communication tools; integration; fragmented tools; communication systems; Slack,"""In recent years, we have adopted new ways of working that include location flexibility and increasingly recruiting from a global pool of talent.""

""Additionally, if we are unable to manage our external workforce effectively it could lead to suboptimal access to external capabilities, limited cost management, reduced engagement, increased IT and compliance risks, and impaired strategic decision-making.""","We rely on identifying, attracting, developing and retaining a diverse, highly skilled workforce across our business and functions to achieve our objectives. If we are unable to sustain our supply of key personnel-including senior members of our scientific and management teams, high-quality researchers and development specialists and skilled employees with key capabilities in key markets-our ability to achieve our major business objectives may be adversely affected. In addition, our brand and reputation could be negatively impacted. The market for skilled talent has become increasingly competitive, and we anticipate this trend will persist in the long term. We face a challenge to attract and retain top talent in several areas, including biology, immunology, chemistry, clinical development, drug manufacturing, data, digital and IT, oncology, and advanced therapy platforms (i.e., gene and cell therapy, radioligand therapy and xRNA) and to maintain and strengthen our employer reputation. In addition, many pharmaceutical and biotechnology companies, universities and research centers, and government entities with significant capital are not only competing with us to attract the same skilled talent but are also aggressively pursuing our experienced talent. Additionally, if the performance of our leadership and management fail to build upon our capabilities, the results could be suboptimal performance of our teams and misalignment with strategic goals, and could hinder our ability to attract, develop and retain qualified talent in critical roles. Furthermore, if we are unable to retain and engage key talent of companies that we acquire and integrate, we may not be able to realize the full value of these acquisitions. In recent years, we have adopted new ways of working that include location flexibility and increasingly recruiting from a global pool of talent. However, the success of our business continues to depend on having employees who possess local knowledge of, and experience in, our key markets. The external talent supply is especially limited in many of the geographies that are expected to be sources of growth for us. In the US, China and several other markets, the geographic mobility of talent is decreasing, as they find ample career opportunities available closer to home. Additionally, if we are unable to manage our external workforce effectively it could lead to suboptimal access to external capabilities, limited cost management, reduced engagement, increased IT and compliance risks, and impaired strategic decision-making.",17,Context and potential impact,combined_novartis_chunk_0042,40.521,0.0528,0.7662,0.5629,0.6239,-8.9368,-5.0963,0.2,-5.0563,0.6048,-6.5852
"To what extent does the organization use technologies for knowledge-sharing, communication, and workflow management?",knowledge-sharing; workflow tools; organizational communication; collaborative software; electronic mail; fragmented access; external access; non-existent systems; communication tools; external stakeholders; workflow; stakeholder engagement; Yammer; technology deployment; external entities; digital communication solutions; Discord; team communication software; knowledge sharing tools; telephone; non-existent tools; external integration; email; emails; integrated systems; workflow technologies; information-sharing platforms; communication technologies; advanced communication tools; knowledge management systems; phone; Notion; advanced tools; communication platforms; internal communication tools; extensive deployment; project management software; workflow management tools; enterprise social networks; workflow management systems; fragmented systems; knowledge-sharing tools; ERROR; knowledge sharing technologies; collaboration platforms; knowledge management tools; basic communication tools; integration; fragmented tools; communication systems; Slack,"This compliance governance structure helps us to mitigate risks within ethical guiding principles. We have an Ethical use of Data & Technology Policy that, together with the AI Risk & Compliance Management Framework, contributes to the responsible use of AI across Novartis.","This compliance governance structure helps us to mitigate risks within ethical guiding principles. We have an Ethical use of Data \& Technology Policy that, together with the AI Risk \& Compliance Management Framework, contributes to the responsible use of AI across Novartis.",42,Ethical culture,combined_novartis_chunk_1421,35.368,0.0615,0.7347,0.5499,0.6053,-9.1845,-5.2538,0.3,-5.1938,0.5449,-6.6089
