User Query,Keywords,Extracted Sentences,Chunk Context,Page,Heading,Document,BM25 Score,TF-IDF Score,Combined Lexical Score,Semantic Score,Dense Score,Neural Score,Neural Enhanced Score,Context Score,Final Enhanced Score,Sentence Similarity,Ultimate Score
What is the nature and focus of the organization's 'Purpose'?,3Ps; Aim; CSR; Core purpose; ERROR; Goal; Intention; Mission; Objective; Organizational purpose; Reason for being; Vision; business; care; client-centric; client-focused; client-oriented; company; corporate social responsibility; corporation; customer centric; customer-focused; customer-oriented; development; eco-friendly practices; ecology; economic value; employees; enterprise; environment; environmental responsibility; environmental stewardship; environmental value; financial achievements; financial gain; financial outcomes; financial performance; financial results; financial success; firm; future; green initiatives; growth; holistic value; integrated value; management; natural resources; organization; people; planet; profit; prosperity; protection; revenue; social value; stakeholder value; stewardship; success; sustainability; sustainable development; triple bottom line; value creation; workforce,"Guided by global principles, we seek to 
create a fair and inclusive work 
environment by building an inspired, 
curious and unbossed culture (see page 10).

Our People & Organization Commitment 
Statement supports our commitment to 
fair and respectful treatment of employees 
and to their development and growth.

It 
also outlines how we support our overall 
commitment to uphold human rights for 
employees, to treat them with dignity and 
respect, and to provide equal 
opportunities.","In 
addition, occupational health and safety 
incidents can occur, resulting in negative 
impacts on the workforce in our operations 
or our value chain. Main policies
Talent management
Guided by global principles, we seek to 
create a fair and inclusive work 
environment by building an inspired, 
curious and unbossed culture (see page 10). Our People & Organization Commitment 
Statement supports our commitment to 
fair and respectful treatment of employees 
and to their development and growth. It 
also outlines how we support our overall 
commitment to uphold human rights for 
employees, to treat them with dignity and 
respect, and to provide equal 
opportunities. We measure employee engagement every 
quarter through a voluntary and 
anonymous survey. It is sent to all 
employees and carried out by an external 
vendor to ensure independence. Aggregated results are used to identify 
potential risks and make improvements to 
working conditions, training and 
development, access to suppo",34,,page34_chunk001,35.9371,0.0616,0.4701,0.5509,0.5266,-8.1055,-4.6591,0.1,-4.6391,0.6309,-5.2245
What is the nature and focus of the organization's 'Purpose'?,3Ps; Aim; CSR; Core purpose; ERROR; Goal; Intention; Mission; Objective; Organizational purpose; Reason for being; Vision; business; care; client-centric; client-focused; client-oriented; company; corporate social responsibility; corporation; customer centric; customer-focused; customer-oriented; development; eco-friendly practices; ecology; economic value; employees; enterprise; environment; environmental responsibility; environmental stewardship; environmental value; financial achievements; financial gain; financial outcomes; financial performance; financial results; financial success; firm; future; green initiatives; growth; holistic value; integrated value; management; natural resources; organization; people; planet; profit; prosperity; protection; revenue; social value; stakeholder value; stewardship; success; sustainability; sustainable development; triple bottom line; value creation; workforce,"Describe how processes for identifying, assessing and 
managing climate-related 
risks are integrated into the organization’s overall risk 
management. 

Metrics and targets  
Disclose the metrics and targets used to 
assess and manage relevant climate-
related risks and opportunities where 
such information is material.  

Disclose the metrics used by the organization to assess 
climate-related risks and opportunities in line with its 
strategy and risk management process.  

Disclose Scope 1, Scope 2 and, if appropriate, Scope 3 
greenhouse gas (GHG) emissions, and the related risks.  

Describe the targets used by the organization to manage 
climate-related risks and opportunities and performance 
against targets.  

The following sections comprise our disclosure in accordance with the Swiss Ordinance on Climate Disclosures under Art. 964b. Our disclosure is based on the report “Recommendations of the Ta","Describe how processes for identifying, assessing and 
managing climate-related 
risks are integrated into the organization’s overall risk 
management. p. 25, 29, 
30, 65
p. 25–29 p. 25, 29, 
30, 53
Metrics and targets
Disclose the metrics and targets used to 
assess and manage relevant climate-
related risks and opportunities where 
such information is material. Disclose the metrics used by the organization to assess 
climate-related risks and opportunities in line with its 
strategy and risk management process. Disclose Scope 1, Scope 2 and, if appropriate, Scope 3 
greenhouse gas (GHG) emissions, and the related risks. Describe the targets used by the organization to manage 
climate-related risks and opportunities and performance 
against targets. p. 27, 28, 
30, 65
p. 27, 28, 
30, 65
p. 25–28
 
The following sections comprise our disclosure in accordance with the Swiss Ordinance on Climate Disclosures under Art. 964b. Our disclosure is based on the report “Recommendations of the Ta",64,,page64_chunk001,25.5733,0.0559,0.3538,0.5246,0.4734,-8.2614,-4.7812,0.1,-4.7612,0.5301,-5.2659
What is the nature and focus of the organization's 'Purpose'?,3Ps; Aim; CSR; Core purpose; ERROR; Goal; Intention; Mission; Objective; Organizational purpose; Reason for being; Vision; business; care; client-centric; client-focused; client-oriented; company; corporate social responsibility; corporation; customer centric; customer-focused; customer-oriented; development; eco-friendly practices; ecology; economic value; employees; enterprise; environment; environmental responsibility; environmental stewardship; environmental value; financial achievements; financial gain; financial outcomes; financial performance; financial results; financial success; firm; future; green initiatives; growth; holistic value; integrated value; management; natural resources; organization; people; planet; profit; prosperity; protection; revenue; social value; stakeholder value; stewardship; success; sustainability; sustainable development; triple bottom line; value creation; workforce,"Strengthen our foundations  
We continue to invest in the foundations of our long-term success. We have made progress in strengthening our culture to attract and retain talent, while developing artificial intelligence capabilities across our value chain and continuing to build trust with stakeholders and society.  

ESG strategy  
Our ESG strategy is a fundamental component of our purpose to reimagine medicine and our strategic imperative to build trust with society. This strategy is integrated across the company to drive long-term sustainable value for stakeholders.  

We aim to be a sector leader, with a focus on the areas where we can have the most impact through our core business: innovation to tackle serious diseases and making sure our medicines are accessible in different health systems.  

Key elements of our ESG strategy  
• Innovation and access to medicines: we are committed to expanding access to our medicines globally, working with our partners to employ a variety of","Strengthen our foundations
We continue to invest in the foundations of 
our long-term success. We have made 
progress in strengthening our culture to 
attract and retain talent, while developing 
artificial intelligence capabilities across 
our value chain and continuing to build 
trust with stakeholders and society. ESG strategy
Our ESG strategy is a fundamental 
component of our purpose to reimagine 
medicine and our strategic imperative 
to build trust with society. This strategy 
is integrated across the company 
to drive long-term sustainable value 
for stakeholders. We aim to be a sector leader, with a focus 
on the areas where we can have the most 
impact through our core business: 
innovation to tackle serious diseases and 
making sure our medicines are accessible 
in different health systems. Key elements of our ESG strategy
•	 Innovation and access to medicines: 
we are committed to expanding access 
to our medicines globally, working with 
our partners to employ a variety of",14,,page14_chunk001,49.558,0.0796,0.6397,0.5864,0.6024,-8.3565,-4.7687,0.2,-4.7287,0.5864,-5.2832
What is the nature and focus of the organization's 'Purpose'?,3Ps; Aim; CSR; Core purpose; ERROR; Goal; Intention; Mission; Objective; Organizational purpose; Reason for being; Vision; business; care; client-centric; client-focused; client-oriented; company; corporate social responsibility; corporation; customer centric; customer-focused; customer-oriented; development; eco-friendly practices; ecology; economic value; employees; enterprise; environment; environmental responsibility; environmental stewardship; environmental value; financial achievements; financial gain; financial outcomes; financial performance; financial results; financial success; firm; future; green initiatives; growth; holistic value; integrated value; management; natural resources; organization; people; planet; profit; prosperity; protection; revenue; social value; stakeholder value; stewardship; success; sustainability; sustainable development; triple bottom line; value creation; workforce,No relevant sentences found,"This process covers, but is 
not limited to, risks associated with: 
•	 The research, development, manufacturing, marketing 
and sales of products
•	 Finance, taxes, intellectual property, compliance with 
law and regulations, security, product safety, technol-
ogy, human resources, and health, safety and environ-
mental protection
•	 Business objectives and strategies, including mergers 
and acquisitions
•	 External factors (e.g. risk amplifiers) such as the social, 
political and economic environment
The ERM process continued to evolve in 2024. The Cor-
porate ERC team conducted risk workshops and collab-
orated with all risk assurance and monitoring functions 
to identify key risks across the Company. Each Novartis 
unit organized a focused risk workshop including leader-
ship team members. In parallel, risk workshops were held 
in top countries by revenue and in certain focus markets. Once key risks were identified, mitigation action plans 
were created to address them in an effect",132,,page132_chunk002,37.5393,0.0539,0.4744,0.5145,0.5024,-9.1902,-5.3164,0.1,-5.2964,0.0,-5.2964
What is the nature and focus of the organization's 'Purpose'?,3Ps; Aim; CSR; Core purpose; ERROR; Goal; Intention; Mission; Objective; Organizational purpose; Reason for being; Vision; business; care; client-centric; client-focused; client-oriented; company; corporate social responsibility; corporation; customer centric; customer-focused; customer-oriented; development; eco-friendly practices; ecology; economic value; employees; enterprise; environment; environmental responsibility; environmental stewardship; environmental value; financial achievements; financial gain; financial outcomes; financial performance; financial results; financial success; firm; future; green initiatives; growth; holistic value; integrated value; management; natural resources; organization; people; planet; profit; prosperity; protection; revenue; social value; stakeholder value; stewardship; success; sustainability; sustainable development; triple bottom line; value creation; workforce,"Our commercial success depends, among other things, on effective transition of assets from development to launch, and sufficient market insight in pipeline and commercialization decisions.  
We operate in competitive and rapidly changing markets and could be adversely affected if we fail to keep pace with technological changes.  
We have a clear strategic focus.  
We are aligning our research, development and commercial activities around priority assets in our core therapeutic areas and integrating new technologies such as AI into our commercial models.  
We are also focusing on priority geographies that represent key sources of growth in our industry.","Our commercial success depends, among other things, on effective 
transition of assets from development to launch, and sufficient market insight in pipeline and 
commercialization decisions. We operate in competitive and rapidly changing markets and 
could be adversely affected if we fail to keep pace with technological changes. We have a clear strategic focus. We are aligning our research, development and commercial 
activities around priority assets in our core therapeutic areas and integrating new technologies 
such as AI into our commercial models. We are also focusing on priority geographies that 
represent key sources of growth in our industry. Risk exposure: 
	
Very high
	
High
	
Medium
	
Low",54,,page54_chunk003,34.1448,0.0744,0.4719,0.5582,0.5323,-8.2994,-4.7736,0.1,-4.7536,0.5914,-5.3159
What is the nature and focus of the organization's 'Purpose'?,3Ps; Aim; CSR; Core purpose; ERROR; Goal; Intention; Mission; Objective; Organizational purpose; Reason for being; Vision; business; care; client-centric; client-focused; client-oriented; company; corporate social responsibility; corporation; customer centric; customer-focused; customer-oriented; development; eco-friendly practices; ecology; economic value; employees; enterprise; environment; environmental responsibility; environmental stewardship; environmental value; financial achievements; financial gain; financial outcomes; financial performance; financial results; financial success; firm; future; green initiatives; growth; holistic value; integrated value; management; natural resources; organization; people; planet; profit; prosperity; protection; revenue; social value; stakeholder value; stewardship; success; sustainability; sustainable development; triple bottom line; value creation; workforce,"""The Board represents the interests of all stakeholders and oversees the work of the ECN.""

""Led by our CEO, the ECN is responsible for operational management, including financial performance, as well as fulfillment of the company’s purpose, strategic priorities and targets.""","The Board 
represents the interests of all stakeholders 
and oversees the work of the ECN. It is in 
regular contact with the ECN through 
meetings and monthly CEO reporting. Led by our CEO, the ECN is responsible 
for operational management, including 
financial performance, as well as 
fulfillment of the company’s purpose, 
strategic priorities and targets. The ECN 
has 11 members, including the CEO and 
Chief Financial Officer, the leaders of our 
organizational units — Biomedical 
Research, Development, Operations, US 
and International — as well as those of 
other functions. In addition, our external auditor provides 
regular opinions to management and 
shareholders on the company’s compliance 
with applicable reporting laws, standards 
and requirements. Composition of the 
Board
All Board members are independent and 
nonexecutive (as defined under the Board 
regulations). Members are elected at the 
AGM for one year only; they may serve a 
maximum of 12 years. When choosing new m",48,,page48_chunk001,32.064,0.0457,0.4047,0.5338,0.4951,-8.3171,-4.8026,0.1,-4.7826,0.5788,-5.3362
What is the nature and focus of the organization's 'Purpose'?,3Ps; Aim; CSR; Core purpose; ERROR; Goal; Intention; Mission; Objective; Organizational purpose; Reason for being; Vision; business; care; client-centric; client-focused; client-oriented; company; corporate social responsibility; corporation; customer centric; customer-focused; customer-oriented; development; eco-friendly practices; ecology; economic value; employees; enterprise; environment; environmental responsibility; environmental stewardship; environmental value; financial achievements; financial gain; financial outcomes; financial performance; financial results; financial success; firm; future; green initiatives; growth; holistic value; integrated value; management; natural resources; organization; people; planet; profit; prosperity; protection; revenue; social value; stakeholder value; stewardship; success; sustainability; sustainable development; triple bottom line; value creation; workforce,"""biopharmaceutical innovation. Our focus is on jointly creating solutions that help communities and society tackle the burden of disease.""","46
Novartis in Society  
Integrated Report 2024
About Novartis
Strategy and business model
Business review  
Appendix
Sustainability matters
Corporate governance, risk 
management and compensation
biopharmaceutical innovation. Our focus is 
on jointly creating solutions that help 
communities and society tackle the 
burden of disease. The respective Novartis global guideline 
outlines the ethical standards that we 
follow in our engagements with 
policymakers and applies to employees as 
well as external partners working on our 
behalf. External partners are also subject 
to our anti-bribery due-diligence process 
as per our External Partners Risk 
Management Framework before they can 
be engaged. Appropriate training is 
provided to employees. For further details, see the Public policy 
page of our corporate website. Main activities in 2024
In 2024, our primary focus areas included 
advocacy efforts supporting various 
initiatives and policies designed to 
advance healthcare, drive in",46,,page46_chunk000,29.6694,0.062,0.4059,0.5419,0.5011,-8.4389,-4.8738,0.1,-4.8538,0.5474,-5.3852
What is the nature and focus of the organization's 'Purpose'?,3Ps; Aim; CSR; Core purpose; ERROR; Goal; Intention; Mission; Objective; Organizational purpose; Reason for being; Vision; business; care; client-centric; client-focused; client-oriented; company; corporate social responsibility; corporation; customer centric; customer-focused; customer-oriented; development; eco-friendly practices; ecology; economic value; employees; enterprise; environment; environmental responsibility; environmental stewardship; environmental value; financial achievements; financial gain; financial outcomes; financial performance; financial results; financial success; firm; future; green initiatives; growth; holistic value; integrated value; management; natural resources; organization; people; planet; profit; prosperity; protection; revenue; social value; stakeholder value; stewardship; success; sustainability; sustainable development; triple bottom line; value creation; workforce,"Employees can use internal AI-based platforms to manage how they learn, find new roles, and develop their skills and experiences through new projects, job rotations, mentoring or volunteering.

We invest in our leaders to strengthen their ability to lead and develop people, navigate complexity, and deliver collective impact.

We develop our leaders based on their needs and role, through training programs and on-demand measures, such as individual coaching and team effectiveness resources.

Our approach to managing performance includes frequent check-ins between managers and employees on goals, career development, feedback and wellbeing. It is designed to focus teams on activities that create the greatest near- and long-term impact.

We offer support and learning tools to help employees care for themselves and others by prioritizing their mental health and wellbeing. Through global and local campaigns and engagement activities, we build aware","Employees can use internal AI-based 
platforms to manage how they learn, find 
new roles, and develop their skills and 
experiences through new projects, job 
rotations, mentoring or volunteering. We invest in our leaders to strengthen 
their ability to lead and develop people, 
navigate complexity, and deliver collective 
impact. We develop our leaders based on 
their needs and role, through training 
programs and on-demand measures, such 
as individual coaching and team 
effectiveness resources. Our approach to managing performance 
includes frequent check-ins between 
managers and employees on goals, career 
development, feedback and wellbeing. It is designed to focus teams on activities 
that create the greatest near- and long-
term impact. Mental health and wellbeing
We offer support and learning tools to 
help employees care for themselves and 
others by prioritizing their mental health 
and wellbeing. Through global and local 
campaigns and engagement activities, we 
build aware",34,,page34_chunk002,32.0736,0.0482,0.4088,0.5755,0.5255,-8.4885,-4.8963,0.1,-4.8763,0.576,-5.438
What is the nature and focus of the organization's 'Purpose'?,3Ps; Aim; CSR; Core purpose; ERROR; Goal; Intention; Mission; Objective; Organizational purpose; Reason for being; Vision; business; care; client-centric; client-focused; client-oriented; company; corporate social responsibility; corporation; customer centric; customer-focused; customer-oriented; development; eco-friendly practices; ecology; economic value; employees; enterprise; environment; environmental responsibility; environmental stewardship; environmental value; financial achievements; financial gain; financial outcomes; financial performance; financial results; financial success; firm; future; green initiatives; growth; holistic value; integrated value; management; natural resources; organization; people; planet; profit; prosperity; protection; revenue; social value; stakeholder value; stewardship; success; sustainability; sustainable development; triple bottom line; value creation; workforce,No relevant sentences found,"Item 6.  Directors, Senior Management and Employees
﻿
90
Board compensation philosophy and fee 
structure
Philosophy and benchmarking
Aligned with market practice in Switzerland, the Board 
of Directors sets compensation for its members at a level 
that allows for the attraction of high-caliber individuals, 
including both Swiss and international members, who 
have global experience. Given their focus on corporate strategy, supervision 
and governance, Board members do not receive variable 
compensation. Each year at the AGM, shareholders are 
requested to approve, in a binding vote, the total com-
pensation of the Board of Directors until the following 
AGM. The Board of Directors sets the level of compensa-
tion for its Chair and other members to be in line with 
relevant benchmark companies, including other large 
Switzerland-based multinational companies such as 
ABB, Holcim, Nestlé, Richemont, Roche, Swiss Re, UBS 
and Zurich Insurance. This peer group, which remains 
the same as ",94,,page94_chunk000,21.7487,0.0306,0.2739,0.4854,0.4219,-9.5953,-5.6053,0.1,-5.5853,0.0,-5.5853
What is the nature and focus of the organization's 'Purpose'?,3Ps; Aim; CSR; Core purpose; ERROR; Goal; Intention; Mission; Objective; Organizational purpose; Reason for being; Vision; business; care; client-centric; client-focused; client-oriented; company; corporate social responsibility; corporation; customer centric; customer-focused; customer-oriented; development; eco-friendly practices; ecology; economic value; employees; enterprise; environment; environmental responsibility; environmental stewardship; environmental value; financial achievements; financial gain; financial outcomes; financial performance; financial results; financial success; firm; future; green initiatives; growth; holistic value; integrated value; management; natural resources; organization; people; planet; profit; prosperity; protection; revenue; social value; stakeholder value; stewardship; success; sustainability; sustainable development; triple bottom line; value creation; workforce,No relevant sentences found,"To assess the per-
formance of the external auditor, the ACC requests input 
from management and holds private meetings with the 
CFO and the Chief Audit Officer and, if necessary, obtains 
an independent external assessment. Criteria applied 
for the performance assessment of the external auditor 
include an evaluation of: its technical and operational 
competence; its independence and objectivity; the suf-
ficiency of the resources it has employed; its focus on 
areas of significant risk to Novartis; its willingness to 
probe and challenge; its ability to provide effective, prac-
tical recommendations; and the openness and effective-
ness of its communications and coordination with the 
ACC, the Internal Audit function and management. Once a year, the Auditor in charge and the Global 
Audit Partner report to the Board on the external audi-
tor’s activities during the current year, and on the audit 
plan for the coming year. On an annual basis, the external auditor provides the 
ACC w",134,,page134_chunk003,17.8107,0.0267,0.2269,0.5145,0.4282,-9.6281,-5.6286,0.1,-5.6086,0.0,-5.6086
What is the nature and focus of the organization's 'Purpose'?,3Ps; Aim; CSR; Core purpose; ERROR; Goal; Intention; Mission; Objective; Organizational purpose; Reason for being; Vision; business; care; client-centric; client-focused; client-oriented; company; corporate social responsibility; corporation; customer centric; customer-focused; customer-oriented; development; eco-friendly practices; ecology; economic value; employees; enterprise; environment; environmental responsibility; environmental stewardship; environmental value; financial achievements; financial gain; financial outcomes; financial performance; financial results; financial success; firm; future; green initiatives; growth; holistic value; integrated value; management; natural resources; organization; people; planet; profit; prosperity; protection; revenue; social value; stakeholder value; stewardship; success; sustainability; sustainable development; triple bottom line; value creation; workforce,"We have implemented measures to reduce 
waste and emissions resulting from our 
clinical trials, and have obtained My 
Green Lab certification for 96% of our 
laboratories in technical R&D.  
To accelerate progress across the 
pharmaceutical sector and other 
industries, we work closely with 
organizations that share our ambition to 
reduce the effects of climate change and 
nature loss, such as the World Business 
Council for Sustainable Development 
(WBCSD), the Sustainable Markets Initiative 
(SMI), the Pharmaceutical Environmental 
Group (PEG), and the Pharmaceutical 
Supply Chain Initiative (PSCI).  
We apply a shadow carbon price of USD 
100/tCO2e in decisions on strategic capital 
expenditure over USD 20 million. This price 
is reviewed annually. We further factor 
climate change risks and opportunities into 
our financial planning by means of  

Notes:  
Progress for our 2025 target is measured against a 2016 base year, while 2022 is the base year for our 2030 and 2040 targets.","We have implemented measures to reduce 
waste and emissions resulting from our 
clinical trials, and have obtained My 
Green Lab certification for 96% of our 
laboratories in technical R&D.
To accelerate progress across the 
pharmaceutical sector and other 
industries, we work closely with 
organizations that share our ambition to 
reduce the effects of climate change and 
nature loss, such as the World Business 
Council for Sustainable Development 
(WBCSD), the Sustainable Markets Initiative 
(SMI), the Pharmaceutical Environmental 
Group (PEG), and the Pharmaceutical 
Supply Chain Initiative (PSCI). We apply a shadow carbon price of USD 
100/tCO2e in decisions on strategic capital 
expenditure over USD 20 million. This price 
is reviewed annually. We further factor 
climate change risks and opportunities into 
our financial planning by means of 
Notes:
Progress for our 2025 target is measured against a 2016 base year, while 2022 is the base year for our 2030 and 2040 targets. We will",26,,page26_chunk001,50.1354,0.079,0.6447,0.4863,0.5338,-9.0638,-5.2121,0.2,-5.1721,0.4859,-5.6747
What is the nature and focus of the organization's 'Purpose'?,3Ps; Aim; CSR; Core purpose; ERROR; Goal; Intention; Mission; Objective; Organizational purpose; Reason for being; Vision; business; care; client-centric; client-focused; client-oriented; company; corporate social responsibility; corporation; customer centric; customer-focused; customer-oriented; development; eco-friendly practices; ecology; economic value; employees; enterprise; environment; environmental responsibility; environmental stewardship; environmental value; financial achievements; financial gain; financial outcomes; financial performance; financial results; financial success; firm; future; green initiatives; growth; holistic value; integrated value; management; natural resources; organization; people; planet; profit; prosperity; protection; revenue; social value; stakeholder value; stewardship; success; sustainability; sustainable development; triple bottom line; value creation; workforce,"We focus our exploratory research work on these core therapeutic areas but also look beyond them, recognizing that cultivating a robust pipeline and remaining on the leading edge of scientific discovery requires a slightly wider aperture in early research.

We are investing in technology platforms that we expect will deliver future high- value medicines.

We focus on two established platforms (chemistry and biotherapeutics) plus three advanced","We focus our exploratory research work 
on these core therapeutic areas but also 
look beyond them, recognizing that 
cultivating a robust pipeline and remaining 
on the leading edge of scientific 
discovery requires a slightly wider 
aperture in early research. We are investing in technology platforms 
that we expect will deliver future high-
value medicines. We focus on two 
established platforms (chemistry and 
biotherapeutics) plus three advanced",13,,page13_chunk002,28.2023,0.0673,0.3992,0.5527,0.5066,-8.8979,-5.1484,0.1,-5.1284,0.5527,-5.6952
What is the nature and focus of the organization's 'Purpose'?,3Ps; Aim; CSR; Core purpose; ERROR; Goal; Intention; Mission; Objective; Organizational purpose; Reason for being; Vision; business; care; client-centric; client-focused; client-oriented; company; corporate social responsibility; corporation; customer centric; customer-focused; customer-oriented; development; eco-friendly practices; ecology; economic value; employees; enterprise; environment; environmental responsibility; environmental stewardship; environmental value; financial achievements; financial gain; financial outcomes; financial performance; financial results; financial success; firm; future; green initiatives; growth; holistic value; integrated value; management; natural resources; organization; people; planet; profit; prosperity; protection; revenue; social value; stakeholder value; stewardship; success; sustainability; sustainable development; triple bottom line; value creation; workforce,No relevant sentences found,"64
Novartis in Society  
Integrated Report 2024
About Novartis
Strategy and business model
Business review  
Appendix
Sustainability matters
Corporate governance, risk 
management and compensation
Task Force on Climate-related Financial Disclosures (TCFD) index
Area
Recommended disclosures
Reference
Governance
Disclose the organization’s 
governance around climate-related 
risks and opportunities. Describe the Board’s oversight of climate-related risks 
and opportunities. Describe management’s role in assessing and managing 
climate-related risks and opportunities. p. 25 p. 25, 26
Strategy
Disclose the actual and potential impacts 
of climate-related risks and opportunities 
on the organization’s businesses, strategy, 
and financial planning where such 
information is material. Describe the climate-related risks and opportunities the 
organization has identified over the short, medium, and 
long term. Describe the impact of climate-related risks and 
opportunities on the organization’s",64,,page64_chunk000,29.2572,0.0696,0.4138,0.5406,0.5026,-9.907,-5.7533,0.1,-5.7333,0.0,-5.7333
What is the nature and focus of the organization's 'Purpose'?,3Ps; Aim; CSR; Core purpose; ERROR; Goal; Intention; Mission; Objective; Organizational purpose; Reason for being; Vision; business; care; client-centric; client-focused; client-oriented; company; corporate social responsibility; corporation; customer centric; customer-focused; customer-oriented; development; eco-friendly practices; ecology; economic value; employees; enterprise; environment; environmental responsibility; environmental stewardship; environmental value; financial achievements; financial gain; financial outcomes; financial performance; financial results; financial success; firm; future; green initiatives; growth; holistic value; integrated value; management; natural resources; organization; people; planet; profit; prosperity; protection; revenue; social value; stakeholder value; stewardship; success; sustainability; sustainable development; triple bottom line; value creation; workforce,"Failure to tackle these challenges collectively risks not only delaying access to medicines for patients but also impacting public trust, reputation and business sustainability.

Therefore, a holistic effort — focused on patient-centered solutions, regulatory innovation, and shared accountability — is essential to bridging the gap between innovation and accessibility.","To bring a 
pharmaceutical product to market, a 
registration dossier containing evidence of 
the product’s safety, efficacy, and quality 
must be submitted to regulatory 
authorities. Depending on the country, this 
process can take months or even years, 
influenced by the efficiency of the 
regulatory body and nature of the product. Furthermore, the negotiation of selling 
prices or reimbursement levels with 
regulators and payers often delays 
availability, while cost-containment 
measures — such as government-imposed 
price reductions and reference pricing 
systems — can further limit access to 
medicines. Failure to tackle these challenges 
collectively risks not only delaying access 
to medicines for patients but also 
impacting public trust, reputation and 
business sustainability. Therefore, a 
holistic effort — focused on patient-
centered solutions, regulatory innovation, 
and shared accountability — is essential to 
bridging the gap between innovation and 
accessibility. Mai",40,,page40_chunk001,30.1777,0.0491,0.3906,0.4982,0.4659,-9.0738,-5.2665,0.2,-5.2265,0.5615,-5.8135
What is the nature and focus of the organization's 'Purpose'?,3Ps; Aim; CSR; Core purpose; ERROR; Goal; Intention; Mission; Objective; Organizational purpose; Reason for being; Vision; business; care; client-centric; client-focused; client-oriented; company; corporate social responsibility; corporation; customer centric; customer-focused; customer-oriented; development; eco-friendly practices; ecology; economic value; employees; enterprise; environment; environmental responsibility; environmental stewardship; environmental value; financial achievements; financial gain; financial outcomes; financial performance; financial results; financial success; firm; future; green initiatives; growth; holistic value; integrated value; management; natural resources; organization; people; planet; profit; prosperity; protection; revenue; social value; stakeholder value; stewardship; success; sustainability; sustainable development; triple bottom line; value creation; workforce,No relevant sentences found,"The analysis of our upstream value chain 
focused on assessing the current 
economic exposure levels to physical risk 
events.2 We found that 427 first-tier 
suppliers, representing 9% of our total 
third-party spend, are exposed to 
significant climate risk, including 12 with 
very high risk. In total, we found suppliers 
representing USD 119 million of revenue to 
be at risk.3
Main activities in 2024
Our actions to ensure the resilience of our 
own sites and supply chain are regularly 
monitored through our enterprise risk 
management (ERM) processes. We 
capture impacts from climate-related and 
other environmental events through our 
health, safety, and environment (HSE) 
processes. In 2024, we did not experience 
any significant climate-related events. To mitigate the exposure of our own sites 
to physical risks, we are implementing 
initiatives across our operations such as 
optimizing heating, ventilation and air 
conditioning, and upgrading to energy-
efficient equipment and im",30,,page30_chunk001,33.0684,0.0473,0.4175,0.4798,0.4611,-10.2306,-5.9589,0.1,-5.9389,0.0,-5.9389
What is the nature and focus of the organization's 'Purpose'?,3Ps; Aim; CSR; Core purpose; ERROR; Goal; Intention; Mission; Objective; Organizational purpose; Reason for being; Vision; business; care; client-centric; client-focused; client-oriented; company; corporate social responsibility; corporation; customer centric; customer-focused; customer-oriented; development; eco-friendly practices; ecology; economic value; employees; enterprise; environment; environmental responsibility; environmental stewardship; environmental value; financial achievements; financial gain; financial outcomes; financial performance; financial results; financial success; firm; future; green initiatives; growth; holistic value; integrated value; management; natural resources; organization; people; planet; profit; prosperity; protection; revenue; social value; stakeholder value; stewardship; success; sustainability; sustainable development; triple bottom line; value creation; workforce,"At Novartis, our purpose is to reimagine medicine to improve and extend people’s lives, regardless of where they live.  
This includes the compliant sale of medicines and other healthcare products worldwide.","Financial Statements—Note 18. Equity.” Disclosure pursuant to Section 219 of 
the Iran Threat Reduction and Syria 
Human Rights Act (ITRA) At Novartis, our purpose is to reimagine medicine to 
improve and extend people’s lives, regardless of where 
they live. This includes the compliant sale of medicines 
and other healthcare products worldwide. To help us ful-
fill this mission, we have for many years maintained a 
branch office located in Iran. As of October 18, 2010, a non‑US Novartis affiliate 
entered into a non‑binding Memorandum of Understand-
ing (MoU) with the Ministry of Health and Medical Educa-
tion of the Islamic Republic of Iran. Pursuant to the MoU, 
the Iranian Ministry of Health acknowledges certain ben-
efits that may apply to sales of certain of our medicines 
by third‑party distributors in Iran. These include fast‑track 
registration, market exclusivity, end‑user subsidies, and 
exemptions from customs tariffs. Novartis receives no 
payments from the Iranian Ministr",140,,page140_chunk001,21.0044,0.031,0.2667,0.4886,0.422,-9.1777,-5.3556,0.1,-5.3356,0.5801,-5.9546
