User Query,Keywords,Extracted Sentences,Chunk Context,Page,Heading,Document,BM25 Score,TF-IDF Score,Combined Lexical Score,Semantic Score,Dense Score,Neural Score,Neural Enhanced Score,Context Score,Final Enhanced Score,Sentence Similarity,Ultimate Score
To what extent does the organization use gamification and/or incentive competitions?,Advocacy; Brand advocacy; Brand loyalty; Coding competitions; Corporate platforms; Customer loyalty; Customer quests; Digital platforms; Employee advocacy; Employee platforms; Engagement; Game mechanics; Game-based learning; Gamification; Hackathons; Incentives; Innovation events; Involvement; Learning innovation; Loyalty; Motivators; Participation; Rewards; User challenges; alignment; business; business processes; challenges; clients; company; competition-based incentives; competitive elements; consistency; constituents; contests; core processes; corporation; customer loyalty; customers; effectiveness; efficiency; embedding; employee incentives; employees; enterprise; game elements; game mechanics; game-based learning; game-based strategies; game-based systems; gamification; gamification initiatives; gamified performance systems; implementation; incentive competitions; incentive contests; incentives; incorporating; innovation competitions; innovation contests; integrating; integration; leaderboards; loyalty programs; motivation programs; operational efficiency; optimal effectiveness; optimal efficiency; optimization; organization; partners; performance effectiveness; process integration; ranking systems; referral competitions; referral programs; reward-based competitions; rewards; scalability; scalable initiatives; scalable solutions; staff; staff rewards; stakeholders; strategic integration; strategy; supplier ratings; suppliers; vendor evaluations; vendors; workforce,"4 Reported as cash outflows in financing activities net of lease incentives received, if any.","3	Included within total net cash flows from operating activities
4	Reported as cash outflows in financing activities net of lease incentives received, if 
any. The net investment held and income from subleasing 
right-of-use assets, as well as income from leasing 
Novartis property, plant and equipment to third parties 
were not significant for 2024, 2023, or 2022.",202,,page202_chunk003,25.0365,0.036,0.3764,0.4949,0.4593,-10.126,-5.9013,0.2,-5.8613,0.3854,-6.3132
To what extent does the organization use gamification and/or incentive competitions?,Advocacy; Brand advocacy; Brand loyalty; Coding competitions; Corporate platforms; Customer loyalty; Customer quests; Digital platforms; Employee advocacy; Employee platforms; Engagement; Game mechanics; Game-based learning; Gamification; Hackathons; Incentives; Innovation events; Involvement; Learning innovation; Loyalty; Motivators; Participation; Rewards; User challenges; alignment; business; business processes; challenges; clients; company; competition-based incentives; competitive elements; consistency; constituents; contests; core processes; corporation; customer loyalty; customers; effectiveness; efficiency; embedding; employee incentives; employees; enterprise; game elements; game mechanics; game-based learning; game-based strategies; game-based systems; gamification; gamification initiatives; gamified performance systems; implementation; incentive competitions; incentive contests; incentives; incorporating; innovation competitions; innovation contests; integrating; integration; leaderboards; loyalty programs; motivation programs; operational efficiency; optimal effectiveness; optimal efficiency; optimization; organization; partners; performance effectiveness; process integration; ranking systems; referral competitions; referral programs; reward-based competitions; rewards; scalability; scalable initiatives; scalable solutions; staff; staff rewards; stakeholders; strategic integration; strategy; supplier ratings; suppliers; vendor evaluations; vendors; workforce,No relevant sentences found,"We continue to prioritize 
platforms like RLT and RNA therapeutics, 
and increasingly integrate artificial 
intelligence and data science throughout 
our R&D activities. These tools are helping 
uncover potential ways to accelerate drug 
design and clinical trial processes. Through a combination of in-house R&D 
and targeted acquisitions and licensing 
agreements, we now have more than 
30 potential new high-value medicines 
in our pipeline and expect more than 
15 submission-enabling readouts over the 
next two years. We remain committed to environmental, 
social and governance (ESG) matters. We rank highly among industry peers in 
a range of key ESG ratings, and were 
honored to rank number one in the 2024 
Access to Medicine Index. Fostering a culture of innovation depends on 
people. We aim to recruit, retain, and cultivate 
the best talent in the world. It’s why we’ve 
rebuilt our organization to meet tomorrow’s 
global healthcare challenges through a 
simpler organization, target",5,,page5_chunk001,42.0846,0.0569,0.6254,0.5363,0.5631,-10.9776,-6.3542,0.1,-6.3342,0.0,-6.3342
To what extent does the organization use gamification and/or incentive competitions?,Advocacy; Brand advocacy; Brand loyalty; Coding competitions; Corporate platforms; Customer loyalty; Customer quests; Digital platforms; Employee advocacy; Employee platforms; Engagement; Game mechanics; Game-based learning; Gamification; Hackathons; Incentives; Innovation events; Involvement; Learning innovation; Loyalty; Motivators; Participation; Rewards; User challenges; alignment; business; business processes; challenges; clients; company; competition-based incentives; competitive elements; consistency; constituents; contests; core processes; corporation; customer loyalty; customers; effectiveness; efficiency; embedding; employee incentives; employees; enterprise; game elements; game mechanics; game-based learning; game-based strategies; game-based systems; gamification; gamification initiatives; gamified performance systems; implementation; incentive competitions; incentive contests; incentives; incorporating; innovation competitions; innovation contests; integrating; integration; leaderboards; loyalty programs; motivation programs; operational efficiency; optimal effectiveness; optimal efficiency; optimization; organization; partners; performance effectiveness; process integration; ranking systems; referral competitions; referral programs; reward-based competitions; rewards; scalability; scalable initiatives; scalable solutions; staff; staff rewards; stakeholders; strategic integration; strategy; supplier ratings; suppliers; vendor evaluations; vendors; workforce,No relevant sentences found,"To do this, 
we need to have clear strategic objectives, be efficient and set clear priorities, with a focus on 
projects that have the highest potential. We also have a clear AI strategy and are investing in 
the enabling infrastructure, capabilities, and external partnerships needed to scale our most 
promising AI use cases across the R&D continuum. Building trust with society is part of our corporate strategy. We have developed an ESG 
strategic roadmap with clear targets on material ESG topics. We are also taking steps to further 
strengthen our approach to external partner ESG risk. We monitor changes to ESG regulations, 
particularly regarding new reporting and due diligence requirements. In addition, we have 
policies, controls and internal programs to ensure ESG is embedded in our decision-making. We have strengthened our internal organization to streamline and focus decision-making by 
creating a new Strategy & Growth function, single business development teams, and leadership",54,,page54_chunk002,37.9374,0.0381,0.5374,0.5445,0.5424,-10.9887,-6.3768,0.2,-6.3368,0.0,-6.3368
To what extent does the organization use gamification and/or incentive competitions?,Advocacy; Brand advocacy; Brand loyalty; Coding competitions; Corporate platforms; Customer loyalty; Customer quests; Digital platforms; Employee advocacy; Employee platforms; Engagement; Game mechanics; Game-based learning; Gamification; Hackathons; Incentives; Innovation events; Involvement; Learning innovation; Loyalty; Motivators; Participation; Rewards; User challenges; alignment; business; business processes; challenges; clients; company; competition-based incentives; competitive elements; consistency; constituents; contests; core processes; corporation; customer loyalty; customers; effectiveness; efficiency; embedding; employee incentives; employees; enterprise; game elements; game mechanics; game-based learning; game-based strategies; game-based systems; gamification; gamification initiatives; gamified performance systems; implementation; incentive competitions; incentive contests; incentives; incorporating; innovation competitions; innovation contests; integrating; integration; leaderboards; loyalty programs; motivation programs; operational efficiency; optimal effectiveness; optimal efficiency; optimization; organization; partners; performance effectiveness; process integration; ranking systems; referral competitions; referral programs; reward-based competitions; rewards; scalability; scalable initiatives; scalable solutions; staff; staff rewards; stakeholders; strategic integration; strategy; supplier ratings; suppliers; vendor evaluations; vendors; workforce,No relevant sentences found,"We have licenses and relevant Inter­
national Organization for Standardization 
(ISO) and Good Practice (GxP) certificates 
for all our activities, including clinical trials, 
manufacturing, medical devices, supply, 
warehouse and distribution operations. The licenses are typically issued after 
inspections by regulators such as the 
US Food and Drug Administration (FDA), 
the European Medicines Agency (EMA), 
Swissmedic, the Japanese Pharma­
ceuticals and Medical Devices Agency 
(PMDA) and the World Health 
Organization (WHO). Health authorities regularly inspect our 
facilities to ensure we are complying with 
all relevant laws and standards. We 
conduct thorough investigations whenever 
there is any evidence of deviation from 
these standards, or if we detect failures in 
our processes. We take corrective and 
other measures where applicable, 
including proactively notifying health 
authorities. All employees and third parties working in 
our facilities take part in comprehensive 
q",38,,page38_chunk002,20.9853,0.0295,0.3142,0.5252,0.4619,-10.8808,-6.3606,0.1,-6.3406,0.0,-6.3406
To what extent does the organization use gamification and/or incentive competitions?,Advocacy; Brand advocacy; Brand loyalty; Coding competitions; Corporate platforms; Customer loyalty; Customer quests; Digital platforms; Employee advocacy; Employee platforms; Engagement; Game mechanics; Game-based learning; Gamification; Hackathons; Incentives; Innovation events; Involvement; Learning innovation; Loyalty; Motivators; Participation; Rewards; User challenges; alignment; business; business processes; challenges; clients; company; competition-based incentives; competitive elements; consistency; constituents; contests; core processes; corporation; customer loyalty; customers; effectiveness; efficiency; embedding; employee incentives; employees; enterprise; game elements; game mechanics; game-based learning; game-based strategies; game-based systems; gamification; gamification initiatives; gamified performance systems; implementation; incentive competitions; incentive contests; incentives; incorporating; innovation competitions; innovation contests; integrating; integration; leaderboards; loyalty programs; motivation programs; operational efficiency; optimal effectiveness; optimal efficiency; optimization; organization; partners; performance effectiveness; process integration; ranking systems; referral competitions; referral programs; reward-based competitions; rewards; scalability; scalable initiatives; scalable solutions; staff; staff rewards; stakeholders; strategic integration; strategy; supplier ratings; suppliers; vendor evaluations; vendors; workforce,No relevant sentences found,"Calculation uses prior year salary data Right to health Labor rights Human rights and the environment Technology and human rights Access to medicine; clinical trials; product quality; falsified medicines Freedom of association and collective bargaining; nondiscrimination and equal treatment in employment; occupational health and safety; living wages; child labor; modern slavery, including forced labor and human trafficking Environmental impact of our operations and products over their life cycle Responsible use of personal information; ethical use of artificial intelligence (AI) u Novartis Access Principles u Commitment to Diversity in Clinical Trials u Quality Policy u Position on Falsified Medical Products u People & Organization Commitment Statement u Our Equal Pay International Coalition (EPIC) commitments u Third Party Code u Modern Slavery Statement 2023 – Australia, Canada, and United Kingdom u Health, Safety and Environment Policy u Environmental Sustainability Strategy u Ethic",37,,page37_chunk003,26.0971,0.0344,0.386,0.5125,0.4746,-10.97,-6.4023,0.2,-6.3623,0.0,-6.3623
To what extent does the organization use gamification and/or incentive competitions?,Advocacy; Brand advocacy; Brand loyalty; Coding competitions; Corporate platforms; Customer loyalty; Customer quests; Digital platforms; Employee advocacy; Employee platforms; Engagement; Game mechanics; Game-based learning; Gamification; Hackathons; Incentives; Innovation events; Involvement; Learning innovation; Loyalty; Motivators; Participation; Rewards; User challenges; alignment; business; business processes; challenges; clients; company; competition-based incentives; competitive elements; consistency; constituents; contests; core processes; corporation; customer loyalty; customers; effectiveness; efficiency; embedding; employee incentives; employees; enterprise; game elements; game mechanics; game-based learning; game-based strategies; game-based systems; gamification; gamification initiatives; gamified performance systems; implementation; incentive competitions; incentive contests; incentives; incorporating; innovation competitions; innovation contests; integrating; integration; leaderboards; loyalty programs; motivation programs; operational efficiency; optimal effectiveness; optimal efficiency; optimization; organization; partners; performance effectiveness; process integration; ranking systems; referral competitions; referral programs; reward-based competitions; rewards; scalability; scalable initiatives; scalable solutions; staff; staff rewards; stakeholders; strategic integration; strategy; supplier ratings; suppliers; vendor evaluations; vendors; workforce,"PLAN OVERVIEW  
Target Annual Incentive  
On-target opportunities  
•	 CEO: 150% of annual base salary. •	 Other Executive Committee members: 80% to 120% of annual base salary.  

Performance measures  
•	 An Annual Incentive balanced scorecard containing:  
•	 Financial performance measures (60% weighting) related to the Company  
•	 Strategic objectives (40% weighting)  

•	 The balanced scorecard targets and achievements of the CEO are detailed in “—2024 CEO Annual  
Incentive balanced scorecard.”  

•	 The balanced scorecards for individual Executive Committee members include the same company financial  
targets (60% weighting) as well as individual qualitative and quantitative targets (40% weighting).  

•	 Values and Behaviors are a key component of the Annual Incentive and are embedded in our culture. As  
such, members of the Executive Committee are expected to demonstrate these to the highest standards.  

Target setting  
•	 Financial targets are set at the beginning of each financial year and align with","PLAN OVERVIEW
Target Annual Incentive 
On-target opportunities
•	 CEO: 150% of annual base salary. •	 Other Executive Committee members: 80% to 120% of annual base salary. Performance measures
•	 An Annual Incentive balanced scorecard containing:
•	 Financial performance measures (60% weighting) related to the Company 
•	 Strategic objectives (40% weighting) •	 The balanced scorecard targets and achievements of the CEO are detailed in “—2024 CEO Annual 
Incentive balanced scorecard.” •	 The balanced scorecards for individual Executive Committee members include the same company financial 
targets (60% weighting) as well as individual qualitative and quantitative targets (40% weighting). •	 Values and Behaviors are a key component of the Annual Incentive and are embedded in our culture. As 
such, members of the Executive Committee are expected to demonstrate these to the highest standards. Target setting
•	 Financial targets are set at the beginning of each financial year and align with ",86,,page86_chunk000,32.0799,0.053,0.4959,0.5587,0.5399,-9.9288,-5.7464,0.1,-5.7264,0.5587,-6.3662
To what extent does the organization use gamification and/or incentive competitions?,Advocacy; Brand advocacy; Brand loyalty; Coding competitions; Corporate platforms; Customer loyalty; Customer quests; Digital platforms; Employee advocacy; Employee platforms; Engagement; Game mechanics; Game-based learning; Gamification; Hackathons; Incentives; Innovation events; Involvement; Learning innovation; Loyalty; Motivators; Participation; Rewards; User challenges; alignment; business; business processes; challenges; clients; company; competition-based incentives; competitive elements; consistency; constituents; contests; core processes; corporation; customer loyalty; customers; effectiveness; efficiency; embedding; employee incentives; employees; enterprise; game elements; game mechanics; game-based learning; game-based strategies; game-based systems; gamification; gamification initiatives; gamified performance systems; implementation; incentive competitions; incentive contests; incentives; incorporating; innovation competitions; innovation contests; integrating; integration; leaderboards; loyalty programs; motivation programs; operational efficiency; optimal effectiveness; optimal efficiency; optimization; organization; partners; performance effectiveness; process integration; ranking systems; referral competitions; referral programs; reward-based competitions; rewards; scalability; scalable initiatives; scalable solutions; staff; staff rewards; stakeholders; strategic integration; strategy; supplier ratings; suppliers; vendor evaluations; vendors; workforce,No relevant sentences found,"In 
addition, occupational health and safety 
incidents can occur, resulting in negative 
impacts on the workforce in our operations 
or our value chain. Main policies
Talent management
Guided by global principles, we seek to 
create a fair and inclusive work 
environment by building an inspired, 
curious and unbossed culture (see page 10). Our People & Organization Commitment 
Statement supports our commitment to 
fair and respectful treatment of employees 
and to their development and growth. It 
also outlines how we support our overall 
commitment to uphold human rights for 
employees, to treat them with dignity and 
respect, and to provide equal 
opportunities. We measure employee engagement every 
quarter through a voluntary and 
anonymous survey. It is sent to all 
employees and carried out by an external 
vendor to ensure independence. Aggregated results are used to identify 
potential risks and make improvements to 
working conditions, training and 
development, access to suppo",34,,page34_chunk001,27.7623,0.0342,0.4059,0.5208,0.4863,-10.9567,-6.3887,0.1,-6.3687,0.0,-6.3687
To what extent does the organization use gamification and/or incentive competitions?,Advocacy; Brand advocacy; Brand loyalty; Coding competitions; Corporate platforms; Customer loyalty; Customer quests; Digital platforms; Employee advocacy; Employee platforms; Engagement; Game mechanics; Game-based learning; Gamification; Hackathons; Incentives; Innovation events; Involvement; Learning innovation; Loyalty; Motivators; Participation; Rewards; User challenges; alignment; business; business processes; challenges; clients; company; competition-based incentives; competitive elements; consistency; constituents; contests; core processes; corporation; customer loyalty; customers; effectiveness; efficiency; embedding; employee incentives; employees; enterprise; game elements; game mechanics; game-based learning; game-based strategies; game-based systems; gamification; gamification initiatives; gamified performance systems; implementation; incentive competitions; incentive contests; incentives; incorporating; innovation competitions; innovation contests; integrating; integration; leaderboards; loyalty programs; motivation programs; operational efficiency; optimal effectiveness; optimal efficiency; optimization; organization; partners; performance effectiveness; process integration; ranking systems; referral competitions; referral programs; reward-based competitions; rewards; scalability; scalable initiatives; scalable solutions; staff; staff rewards; stakeholders; strategic integration; strategy; supplier ratings; suppliers; vendor evaluations; vendors; workforce,No relevant sentences found,"The GSNC considers 
gender, age, nationality, ethnicity and viewpoints, profes-
sional background, and expertise in its selection process. Regarding gender diversity, the Board pledges to sus-
tain its efforts to achieve 50% representation of both 
genders in the composition of the Board, within a range 
of +/- 10%. Board skills
Upon proposal by the GSNC, the Board has determined 
a diverse set of competencies for its members that aligns 
with our status as a listed company, as well as our busi-
ness portfolio, geographic reach and culture. Within 
this set of competencies, Board members were asked 
to identify their most relevant skills based on their edu-
cational background, professional experience and per-
sonal achievements. The GSNC assesses the set of competencies as well 
as the individual skills annually to ensure that an appro-
priate balance of skills, expertise, experience and diver-
sity is represented on the Board. To learn more about our Board members and their 
individu",109,,page109_chunk001,9.376,0.0076,0.1292,0.5379,0.4153,-10.8588,-6.3819,0.0,-6.3819,0.0,-6.3819
To what extent does the organization use gamification and/or incentive competitions?,Advocacy; Brand advocacy; Brand loyalty; Coding competitions; Corporate platforms; Customer loyalty; Customer quests; Digital platforms; Employee advocacy; Employee platforms; Engagement; Game mechanics; Game-based learning; Gamification; Hackathons; Incentives; Innovation events; Involvement; Learning innovation; Loyalty; Motivators; Participation; Rewards; User challenges; alignment; business; business processes; challenges; clients; company; competition-based incentives; competitive elements; consistency; constituents; contests; core processes; corporation; customer loyalty; customers; effectiveness; efficiency; embedding; employee incentives; employees; enterprise; game elements; game mechanics; game-based learning; game-based strategies; game-based systems; gamification; gamification initiatives; gamified performance systems; implementation; incentive competitions; incentive contests; incentives; incorporating; innovation competitions; innovation contests; integrating; integration; leaderboards; loyalty programs; motivation programs; operational efficiency; optimal effectiveness; optimal efficiency; optimization; organization; partners; performance effectiveness; process integration; ranking systems; referral competitions; referral programs; reward-based competitions; rewards; scalability; scalable initiatives; scalable solutions; staff; staff rewards; stakeholders; strategic integration; strategy; supplier ratings; suppliers; vendor evaluations; vendors; workforce,"In 2023 and 
2022, for a select portion of the Novartis management 
leadership team, the Annual Incentive was paid 70% in 
cash and 30% in RSs or RSUs. Both the ECN and a select portion of Novartis man-
agement leadership team can opt to invest up to the max-
imum cash portion of their Annual Incentive to receive 
further shares. From 2024 only a select portion of the 
Novartis management leadership team in Switzerland 
may invest its Annual Incentive in shares through the 
Employee Share Ownership Plan (ESOP). The cash por-
tion of the Annual Incentive is paid out during March in 
the year following the end of the performance period, 
and the shares are granted during January in the year 
following the end of the performance period. Employee share savings plan
Novartis operates employee share savings and purchase 
plans in certain countries. The most significant is 
described below. The ESOP in Switzerland offers participants to 
choose to receive their Annual Incentive (i) 100% in","In 2023 and 
2022, for a select portion of the Novartis management 
leadership team, the Annual Incentive was paid 70% in 
cash and 30% in RSs or RSUs. Both the ECN and a select portion of Novartis man-
agement leadership team can opt to invest up to the max-
imum cash portion of their Annual Incentive to receive 
further shares. From 2024 only a select portion of the 
Novartis management leadership team in Switzerland 
may invest its Annual Incentive in shares through the 
Employee Share Ownership Plan (ESOP). The cash por-
tion of the Annual Incentive is paid out during March in 
the year following the end of the performance period, 
and the shares are granted during January in the year 
following the end of the performance period. Employee share savings plan
Novartis operates employee share savings and purchase 
plans in certain countries. The most significant is 
described below. The ESOP in Switzerland offers participants to 
choose to receive their Annual Incentive (i) 100% in 
s",228,,page228_chunk001,26.6488,0.0592,0.4424,0.5522,0.5193,-9.9783,-5.788,0.1,-5.768,0.5496,-6.4021
To what extent does the organization use gamification and/or incentive competitions?,Advocacy; Brand advocacy; Brand loyalty; Coding competitions; Corporate platforms; Customer loyalty; Customer quests; Digital platforms; Employee advocacy; Employee platforms; Engagement; Game mechanics; Game-based learning; Gamification; Hackathons; Incentives; Innovation events; Involvement; Learning innovation; Loyalty; Motivators; Participation; Rewards; User challenges; alignment; business; business processes; challenges; clients; company; competition-based incentives; competitive elements; consistency; constituents; contests; core processes; corporation; customer loyalty; customers; effectiveness; efficiency; embedding; employee incentives; employees; enterprise; game elements; game mechanics; game-based learning; game-based strategies; game-based systems; gamification; gamification initiatives; gamified performance systems; implementation; incentive competitions; incentive contests; incentives; incorporating; innovation competitions; innovation contests; integrating; integration; leaderboards; loyalty programs; motivation programs; operational efficiency; optimal effectiveness; optimal efficiency; optimization; organization; partners; performance effectiveness; process integration; ranking systems; referral competitions; referral programs; reward-based competitions; rewards; scalability; scalable initiatives; scalable solutions; staff; staff rewards; stakeholders; strategic integration; strategy; supplier ratings; suppliers; vendor evaluations; vendors; workforce,No relevant sentences found,"In 2024, each Board member completed train- ing on the following: • The US Healthcare Ecosystem, by Adam Fein • Adverse event refresher • Code of Ethics • External partner risk management • Antitrust / Fair Competition Policy updates • “Fit to Commit”, which focused on anti-bribery, insider trading, conflicts of interest and D&I • Data ethics and information management, covering key cybersecurity, information management and personal information risks, including AI use Our Chief Legal Officer also provides regular updates to the Board members on developments related to insider trading laws and regulations and briefs members of the Board and the Executive Committee on an annual basis on their respective duties. In addition, the Company offers 
a broad range of external training to its Board members. Role of the Board and its committees
The Board is responsible for the overall direction 
and oversight of management, and holds the ultimate 
 decision-making authority, with the exception of",117,,page117_chunk002,33.5657,0.0439,0.4959,0.5338,0.5224,-11.109,-6.4595,0.2,-6.4195,0.0,-6.4195
To what extent does the organization use gamification and/or incentive competitions?,Advocacy; Brand advocacy; Brand loyalty; Coding competitions; Corporate platforms; Customer loyalty; Customer quests; Digital platforms; Employee advocacy; Employee platforms; Engagement; Game mechanics; Game-based learning; Gamification; Hackathons; Incentives; Innovation events; Involvement; Learning innovation; Loyalty; Motivators; Participation; Rewards; User challenges; alignment; business; business processes; challenges; clients; company; competition-based incentives; competitive elements; consistency; constituents; contests; core processes; corporation; customer loyalty; customers; effectiveness; efficiency; embedding; employee incentives; employees; enterprise; game elements; game mechanics; game-based learning; game-based strategies; game-based systems; gamification; gamification initiatives; gamified performance systems; implementation; incentive competitions; incentive contests; incentives; incorporating; innovation competitions; innovation contests; integrating; integration; leaderboards; loyalty programs; motivation programs; operational efficiency; optimal effectiveness; optimal efficiency; optimization; organization; partners; performance effectiveness; process integration; ranking systems; referral competitions; referral programs; reward-based competitions; rewards; scalability; scalable initiatives; scalable solutions; staff; staff rewards; stakeholders; strategic integration; strategy; supplier ratings; suppliers; vendor evaluations; vendors; workforce,No relevant sentences found,"Where feasible, we also use 
tiered pricing models to ensure 
affordability across diverse geographies 
and patient populations. Intellectual property 
Intellectual property (IP) rights are critical 
to our business as they safeguard the 
innovation and investment behind our 
research, development, manufacturing 
and marketing efforts. Strong IP protections incentivize 
innovators to pursue local regulatory 
approvals, a prerequisite for selling 
medicines in most markets. As a founding 
member and signatory of the IP principles 
for Advancing Cures and Therapies, we 
support thoughtful and balanced 
approaches to patent practices that aim to 
promote innovation while addressing 
global healthcare needs. To ensure more patients have the potential 
to benefit from our medicines, we do not 
seek to enforce patents in least developed 
countries (LDCs, as designated by the 
United Nations), low-income countries 
(LICs, as designated by the World Bank), 
or in around 80% of low- and middle-",41,,page41_chunk001,12.258,0.0131,0.1752,0.5175,0.4148,-10.9876,-6.454,0.1,-6.434,0.0,-6.434
To what extent does the organization use gamification and/or incentive competitions?,Advocacy; Brand advocacy; Brand loyalty; Coding competitions; Corporate platforms; Customer loyalty; Customer quests; Digital platforms; Employee advocacy; Employee platforms; Engagement; Game mechanics; Game-based learning; Gamification; Hackathons; Incentives; Innovation events; Involvement; Learning innovation; Loyalty; Motivators; Participation; Rewards; User challenges; alignment; business; business processes; challenges; clients; company; competition-based incentives; competitive elements; consistency; constituents; contests; core processes; corporation; customer loyalty; customers; effectiveness; efficiency; embedding; employee incentives; employees; enterprise; game elements; game mechanics; game-based learning; game-based strategies; game-based systems; gamification; gamification initiatives; gamified performance systems; implementation; incentive competitions; incentive contests; incentives; incorporating; innovation competitions; innovation contests; integrating; integration; leaderboards; loyalty programs; motivation programs; operational efficiency; optimal effectiveness; optimal efficiency; optimization; organization; partners; performance effectiveness; process integration; ranking systems; referral competitions; referral programs; reward-based competitions; rewards; scalability; scalable initiatives; scalable solutions; staff; staff rewards; stakeholders; strategic integration; strategy; supplier ratings; suppliers; vendor evaluations; vendors; workforce,No relevant sentences found,"uncertainties regarding our ability to competitively discover and develop high-value medicines and new indications for our existing products in our focus therapeutic areas and technology platforms; uncertainties regarding the success of key products, commercial priorities and strategy, including our ability to maintain and grow our business and to replace revenue and income lost to generic, biosimilar and other competition; our ability to obtain or maintain proprietary intellectual property protection; our ability to realize the strategic benefits, operational efficiencies or opportunities expected from our external business opportunities; uncertainties regarding development and adoption of advanced technologies, including artificial intelligence (AI); our performance on environmental, social and governance measures; uncertainties regarding potential significant breaches of information security or disruptions of our information technology systems and our ability to comply with cybersec",74,,page74_chunk004,40.3698,0.0503,0.5913,0.535,0.5519,-11.139,-6.4582,0.1,-6.4382,0.0,-6.4382
To what extent does the organization use gamification and/or incentive competitions?,Advocacy; Brand advocacy; Brand loyalty; Coding competitions; Corporate platforms; Customer loyalty; Customer quests; Digital platforms; Employee advocacy; Employee platforms; Engagement; Game mechanics; Game-based learning; Gamification; Hackathons; Incentives; Innovation events; Involvement; Learning innovation; Loyalty; Motivators; Participation; Rewards; User challenges; alignment; business; business processes; challenges; clients; company; competition-based incentives; competitive elements; consistency; constituents; contests; core processes; corporation; customer loyalty; customers; effectiveness; efficiency; embedding; employee incentives; employees; enterprise; game elements; game mechanics; game-based learning; game-based strategies; game-based systems; gamification; gamification initiatives; gamified performance systems; implementation; incentive competitions; incentive contests; incentives; incorporating; innovation competitions; innovation contests; integrating; integration; leaderboards; loyalty programs; motivation programs; operational efficiency; optimal effectiveness; optimal efficiency; optimization; organization; partners; performance effectiveness; process integration; ranking systems; referral competitions; referral programs; reward-based competitions; rewards; scalability; scalable initiatives; scalable solutions; staff; staff rewards; stakeholders; strategic integration; strategy; supplier ratings; suppliers; vendor evaluations; vendors; workforce,No relevant sentences found,"The main elements of our compensation 
philosophy are set out in the table below. Approach to market benchmarking
Significant competition continues to exist for top execu-
tive talent with deep expertise and the requisite compe-
tencies and proven performance within the pharmaceu-
tical and biotechnology industries. For this reason, 
external peer compensation data is one of a number of 
key reference points considered by the Board of Direc-
tors and the Compensation Committee when making 
decisions on executive pay, to help ensure that the com-
pensation system and levels at Novartis remain competi-
tive. Novartis is committed to transparency in its bench-
marking practices, including the disclosure of its healthcare 
peer group to shareholders on an annual basis. The Compensation Committee believes in a rigorous 
approach to peer group construction and maintenance. Furthermore, it believes that using a consistent set of 
global peers that is similar to Novartis in size and scope 
of ",85,,page85_chunk001,26.0837,0.0349,0.3869,0.5686,0.5141,-11.0832,-6.4588,0.1,-6.4388,0.0,-6.4388
To what extent does the organization use gamification and/or incentive competitions?,Advocacy; Brand advocacy; Brand loyalty; Coding competitions; Corporate platforms; Customer loyalty; Customer quests; Digital platforms; Employee advocacy; Employee platforms; Engagement; Game mechanics; Game-based learning; Gamification; Hackathons; Incentives; Innovation events; Involvement; Learning innovation; Loyalty; Motivators; Participation; Rewards; User challenges; alignment; business; business processes; challenges; clients; company; competition-based incentives; competitive elements; consistency; constituents; contests; core processes; corporation; customer loyalty; customers; effectiveness; efficiency; embedding; employee incentives; employees; enterprise; game elements; game mechanics; game-based learning; game-based strategies; game-based systems; gamification; gamification initiatives; gamified performance systems; implementation; incentive competitions; incentive contests; incentives; incorporating; innovation competitions; innovation contests; integrating; integration; leaderboards; loyalty programs; motivation programs; operational efficiency; optimal effectiveness; optimal efficiency; optimization; organization; partners; performance effectiveness; process integration; ranking systems; referral competitions; referral programs; reward-based competitions; rewards; scalability; scalable initiatives; scalable solutions; staff; staff rewards; stakeholders; strategic integration; strategy; supplier ratings; suppliers; vendor evaluations; vendors; workforce,No relevant sentences found,"We also integrated 
a critical scope of activities (Trade Sanctions Gover-
nance) into the Corporate ERC team. Furthermore, steady 
progress has been made in our Integrated Assurance 
journey by creating a holistic control framework linked 
to enterprise policies, and by further strengthening our 
Corporate ERC Assurance team by integrating Labor 
Rights and Data Privacy External Partner Audits to ensure 
a harmonized and coordinated monitoring process across 
the Company. SpeakUp Office
Our SpeakUp Office provides a safe place for employ-
ees to report potential misconduct, including the option 
to do so anonymously. Global Security
Global Security proactively collects and shares threat 
intelligence to protect Novartis from situations that may 
compromise the safety of people, products and assets, 
and/or the reputation of our organization. Global Security 
protects patients from counterfeit products and, as part 
of the SpeakUp process, performs fair and timely inves-
tigations into",132,,page132_chunk003,37.8192,0.0721,0.604,0.5049,0.5346,-11.1706,-6.4806,0.2,-6.4406,0.0,-6.4406
